agg_level_desc,reference_period_desc,unit_desc,state_name,statisticcat_desc,week_ending,watershed_code,county_ansi,state_fips_code,county_code,congr_district_code,country_name,domain_desc,state_ansi,country_code,source_desc,commodity_desc,zip_5,domaincat_desc,asd_code,end_code,region_desc,group_desc,county_name,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%)
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,045,17,045,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EDGAR,502,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EDGAR",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,045,17,045,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EDGAR,513,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EDGAR",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,045,17,045,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EDGAR,535,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EDGAR",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,045,17,045,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EDGAR,670,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EDGAR",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,049,17,049,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EFFINGHAM,879,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,049,17,049,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EFFINGHAM,854,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,049,17,049,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EFFINGHAM,836,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,049,17,049,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EFFINGHAM,767,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,049,17,049,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EFFINGHAM,825,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,049,17,049,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,EFFINGHAM,904,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,051,17,051,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,FAYETTE,774,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, FAYETTE",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,051,17,051,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,FAYETTE,796,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, FAYETTE",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,051,17,051,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,FAYETTE,700,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, FAYETTE",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,051,17,051,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,FAYETTE,649,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, FAYETTE",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,051,17,051,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,FAYETTE,766,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, FAYETTE",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,051,17,051,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,FAYETTE,815,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, FAYETTE",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,079,17,079,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,JASPER,570,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, JASPER",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,079,17,079,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,JASPER,585,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, JASPER",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,079,17,079,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,JASPER,588,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, JASPER",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,079,17,079,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,JASPER,569,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, JASPER",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,079,17,079,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,JASPER,583,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, JASPER",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,079,17,079,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,JASPER,659,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, JASPER",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,101,17,101,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,LAWRENCE,222,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,101,17,101,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,LAWRENCE,300,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,101,17,101,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,LAWRENCE,253,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,101,17,101,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,LAWRENCE,264,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,101,17,101,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,LAWRENCE,248,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,101,17,101,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,LAWRENCE,300,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,121,17,121,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MARION,501,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MARION",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,121,17,121,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MARION,566,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MARION",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,121,17,121,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MARION,503,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MARION",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,121,17,121,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MARION,444,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MARION",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,121,17,121,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MARION,479,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MARION",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,121,17,121,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MARION,603,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MARION",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,139,17,139,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MOULTRIE,347,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,139,17,139,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MOULTRIE,365,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,139,17,139,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MOULTRIE,398,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,139,17,139,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MOULTRIE,346,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,139,17,139,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MOULTRIE,344,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,139,17,139,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,MOULTRIE,411,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,159,17,159,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,RICHLAND,386,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, RICHLAND",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,159,17,159,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,RICHLAND,360,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, RICHLAND",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,159,17,159,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,RICHLAND,292,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, RICHLAND",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,159,17,159,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,RICHLAND,359,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, RICHLAND",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,159,17,159,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,RICHLAND,356,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, RICHLAND",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,159,17,159,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,RICHLAND,417,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, RICHLAND",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,173,17,173,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,SHELBY,890,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, SHELBY",2022,8.5
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,173,17,173,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,SHELBY,822,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, SHELBY",2017,15.4
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,173,17,173,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,SHELBY,883,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, SHELBY",2012,3.3
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,173,17,173,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,SHELBY,786,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, SHELBY",2007,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,173,17,173,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,SHELBY,933,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, SHELBY",2002,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,173,17,173,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,70,00,,CROP TOTALS,SHELBY,"1,068",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,EAST SOUTHEAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, EAST SOUTHEAST, SHELBY",1997,
COUNTY,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,003,17,003,,UNITED STATES,TOTAL,17,9000,CENSUS,CROP TOTALS,,NOT SPECIFIED,80,00,,CROP TOTALS,ALEXANDER,82,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,ANNUAL,IL,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"ILLINOIS, SOUTHWEST, ALEXANDER",2022,8.5
