group_desc,region_desc,end_code,asd_code,domaincat_desc,load_time,prodn_practice_desc,sector_desc,watershed_desc,Value,county_name,class_desc,begin_code,util_practice_desc,asd_desc,state_alpha,freq_desc,CV (%),year,location_desc,short_desc,week_ending,statisticcat_desc,unit_desc,state_name,reference_period_desc,agg_level_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,57,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49657,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49657,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,19,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49659,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49659,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,19,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49659,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49659,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,15,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49659,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49659,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,32,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49660,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49660,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,40,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49660,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49660,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,40,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49660,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49660,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,72,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49663,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49663,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,80,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49663,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49663,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,82,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49663,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49663,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,39,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49664,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49664,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,35,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49664,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49664,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,39,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49664,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49664,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,50,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49665,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49665,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,84,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49665,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49665,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,80,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49665,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49665,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,14,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49667,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49667,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,19,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49667,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49667,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,11,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49667,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49667,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,30,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49668,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49668,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,36,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49668,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49668,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,33,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49668,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49668,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,55,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49670,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49670,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,38,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49670,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49670,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,42,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49670,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49670,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,7,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49673,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49673,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,11,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49673,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49673,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,9,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49673,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49673,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,8,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49674,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49674,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,3,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49674,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49674,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49674,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49674,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,10,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49675,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49675,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,10,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49675,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49675,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,14,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49675,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49675,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,15,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49676,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49676,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,17,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49676,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49676,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,21,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49676,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49676,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,59,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49677,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49677,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,100,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49677,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49677,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,80,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49677,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49677,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,28,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49679,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49679,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49679,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49679,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,41,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49679,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49679,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,8,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49680,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49680,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,10,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49680,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49680,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,13,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49680,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49680,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,84,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49682,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49682,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,75,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49682,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49682,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,83,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49682,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49682,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,12,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49683,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49683,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,10,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49683,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49683,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,8,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49683,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49683,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,77,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49684,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49684,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,76,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49684,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49684,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,103,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49684,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49684,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,43,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49685,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49685,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49685,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49685,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,6,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49685,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49685,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,147,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49686,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49686,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,110,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49686,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49686,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,100,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49686,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49686,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,58,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,49688,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49688,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,63,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,49688,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49688,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,NOT SPECIFIED,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,62,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,49688,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,TOTAL,UNITED STATES,49688,CROP TOTALS,9000,CENSUS
