week_ending,state_ansi,county_code,begin_code,county_name,end_code,Value,country_name,asd_code,reference_period_desc,state_alpha,location_desc,state_fips_code,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc
,05,,00,,00,38,UNITED STATES,,YEAR,AR,72417,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72417,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,22,UNITED STATES,,YEAR,AR,72419,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72419,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,22,UNITED STATES,,YEAR,AR,72419,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72419,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,22,UNITED STATES,,YEAR,AR,72419,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72419,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72421,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72421,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72421,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72421,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,22,UNITED STATES,,YEAR,AR,72421,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72421,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,53,UNITED STATES,,YEAR,AR,72422,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72422,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,52,UNITED STATES,,YEAR,AR,72422,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72422,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,79,UNITED STATES,,YEAR,AR,72422,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72422,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72424,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72424,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72425,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72425,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72425,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72425,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,18,UNITED STATES,,YEAR,AR,72425,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72425,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,5,UNITED STATES,,YEAR,AR,72426,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72426,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72426,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72426,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72426,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72426,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72427,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72427,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72427,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72427,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72427,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72427,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72428,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72428,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72428,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72428,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,5,UNITED STATES,,YEAR,AR,72428,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72428,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,9,UNITED STATES,,YEAR,AR,72429,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72429,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,13,UNITED STATES,,YEAR,AR,72429,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72429,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,23,UNITED STATES,,YEAR,AR,72429,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72429,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,9,UNITED STATES,,YEAR,AR,72430,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72430,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72430,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72430,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,21,UNITED STATES,,YEAR,AR,72430,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72430,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72431,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72431,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72431,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72431,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72431,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72431,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,51,UNITED STATES,,YEAR,AR,72432,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72432,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,65,UNITED STATES,,YEAR,AR,72432,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72432,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,84,UNITED STATES,,YEAR,AR,72432,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72432,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72433,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72433,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,14,UNITED STATES,,YEAR,AR,72433,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72433,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,27,UNITED STATES,,YEAR,AR,72433,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72433,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,13,UNITED STATES,,YEAR,AR,72434,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72434,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,28,UNITED STATES,,YEAR,AR,72434,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72434,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,28,UNITED STATES,,YEAR,AR,72434,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72434,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72435,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72435,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72435,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72435,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,15,UNITED STATES,,YEAR,AR,72435,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72435,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72436,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72436,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,10,UNITED STATES,,YEAR,AR,72436,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72436,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72436,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72436,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,42,UNITED STATES,,YEAR,AR,72437,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72437,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,44,UNITED STATES,,YEAR,AR,72437,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72437,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,45,UNITED STATES,,YEAR,AR,72437,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72437,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,25,UNITED STATES,,YEAR,AR,72438,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72438,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,33,UNITED STATES,,YEAR,AR,72438,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72438,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,32,UNITED STATES,,YEAR,AR,72438,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72438,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,10,UNITED STATES,,YEAR,AR,72440,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72440,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,7,UNITED STATES,,YEAR,AR,72440,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72440,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72440,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72440,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72441,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72441,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,30,UNITED STATES,,YEAR,AR,72442,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72442,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,30,UNITED STATES,,YEAR,AR,72442,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72442,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,54,UNITED STATES,,YEAR,AR,72442,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72442,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,43,UNITED STATES,,YEAR,AR,72443,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72443,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,36,UNITED STATES,,YEAR,AR,72443,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72443,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,43,UNITED STATES,,YEAR,AR,72443,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72443,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,25,UNITED STATES,,YEAR,AR,72444,05,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72444,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
