freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,sector_desc,prodn_practice_desc,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,agg_level_desc,reference_period_desc,unit_desc,state_name,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,county_code,state_fips_code
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, MONTGOMERY",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,MONTGOMERY,,486,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,139,00000000,,139,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, MONTGOMERY",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,MONTGOMERY,,514,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,139,00000000,,139,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, MONTGOMERY",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,MONTGOMERY,,484,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,139,00000000,,139,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, MONTGOMERY",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,MONTGOMERY,,457,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,139,00000000,,139,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, MONTGOMERY",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,MONTGOMERY,,521,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,139,00000000,,139,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, PERRY",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,PERRY,,394,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,157,00000000,,157,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, PERRY",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,PERRY,,484,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,157,00000000,,157,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, PERRY",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,PERRY,,509,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,157,00000000,,157,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, PERRY",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,PERRY,,483,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,157,00000000,,157,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, PERRY",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,PERRY,,444,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,157,00000000,,157,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, PERRY",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,PERRY,,509,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,157,00000000,,157,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST CHARLES",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,ST CHARLES,,406,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,183,00000000,,183,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST CHARLES",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,ST CHARLES,,410,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,183,00000000,,183,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST CHARLES",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,ST CHARLES,,392,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,183,00000000,,183,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST CHARLES",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,ST CHARLES,,428,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,183,00000000,,183,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST CHARLES",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,ST CHARLES,,482,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,183,00000000,,183,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST CHARLES",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,ST CHARLES,,539,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,183,00000000,,183,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, STE GENEVIEVE",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,STE GENEVIEVE,,304,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,186,00000000,,186,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, STE GENEVIEVE",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,STE GENEVIEVE,,335,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,186,00000000,,186,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, STE GENEVIEVE",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,STE GENEVIEVE,,288,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,186,00000000,,186,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, STE GENEVIEVE",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,STE GENEVIEVE,,302,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,186,00000000,,186,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, STE GENEVIEVE",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,STE GENEVIEVE,,281,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,186,00000000,,186,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, STE GENEVIEVE",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,STE GENEVIEVE,,280,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,186,00000000,,186,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST FRANCOIS",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,ST FRANCOIS,,252,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,187,00000000,,187,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST FRANCOIS",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,ST FRANCOIS,,286,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,187,00000000,,187,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST FRANCOIS",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,ST FRANCOIS,,256,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,187,00000000,,187,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST FRANCOIS",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,ST FRANCOIS,,213,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,187,00000000,,187,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST FRANCOIS",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,ST FRANCOIS,,219,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,187,00000000,,187,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST FRANCOIS",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,ST FRANCOIS,,221,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,187,00000000,,187,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST LOUIS",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,ST LOUIS,,146,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,189,00000000,,189,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST LOUIS",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,ST LOUIS,,90,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,189,00000000,,189,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST LOUIS",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,ST LOUIS,,103,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,189,00000000,,189,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST LOUIS",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,ST LOUIS,,160,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,189,00000000,,189,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST LOUIS",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,ST LOUIS,,138,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,189,00000000,,189,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, ST LOUIS",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,ST LOUIS,,178,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,189,00000000,,189,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WARREN",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,WARREN,,362,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,219,00000000,,219,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WARREN",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,WARREN,,366,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,219,00000000,,219,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WARREN",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,WARREN,,371,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,219,00000000,,219,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WARREN",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,WARREN,,389,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,219,00000000,,219,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WARREN",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,WARREN,,341,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,219,00000000,,219,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WARREN",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,WARREN,,358,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,219,00000000,,219,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WASHINGTON",2022,9.7,NOT SPECIFIED,60,CROP TOTALS,,00,WASHINGTON,,124,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,221,00000000,,221,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WASHINGTON",2017,20.7,NOT SPECIFIED,60,CROP TOTALS,,00,WASHINGTON,,175,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,221,00000000,,221,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WASHINGTON",2012,3.9,NOT SPECIFIED,60,CROP TOTALS,,00,WASHINGTON,,199,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,221,00000000,,221,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WASHINGTON",2007,,NOT SPECIFIED,60,CROP TOTALS,,00,WASHINGTON,,141,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,221,00000000,,221,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WASHINGTON",2002,,NOT SPECIFIED,60,CROP TOTALS,,00,WASHINGTON,,123,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,221,00000000,,221,29
ANNUAL,MO,EAST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, EAST, WASHINGTON",1997,,NOT SPECIFIED,60,CROP TOTALS,,00,WASHINGTON,,120,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,221,00000000,,221,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARRY",2022,9.7,NOT SPECIFIED,70,CROP TOTALS,,00,BARRY,,364,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,009,00000000,,009,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARRY",2017,20.7,NOT SPECIFIED,70,CROP TOTALS,,00,BARRY,,423,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,009,00000000,,009,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARRY",2012,3.9,NOT SPECIFIED,70,CROP TOTALS,,00,BARRY,,345,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,009,00000000,,009,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARRY",2007,,NOT SPECIFIED,70,CROP TOTALS,,00,BARRY,,416,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,009,00000000,,009,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARRY",2002,,NOT SPECIFIED,70,CROP TOTALS,,00,BARRY,,389,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,009,00000000,,009,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARRY",1997,,NOT SPECIFIED,70,CROP TOTALS,,00,BARRY,,486,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,009,00000000,,009,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARTON",2022,9.7,NOT SPECIFIED,70,CROP TOTALS,,00,BARTON,,459,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,011,00000000,,011,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARTON",2017,20.7,NOT SPECIFIED,70,CROP TOTALS,,00,BARTON,,474,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,011,00000000,,011,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARTON",2012,3.9,NOT SPECIFIED,70,CROP TOTALS,,00,BARTON,,504,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,011,00000000,,011,29
ANNUAL,MO,SOUTHWEST,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,"MISSOURI, SOUTHWEST, BARTON",2007,,NOT SPECIFIED,70,CROP TOTALS,,00,BARTON,,510,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,TOTAL,CENSUS,9000,,CROP TOTALS,COUNTY,YEAR,OPERATIONS,MISSOURI,,SALES,011,00000000,,011,29
