state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,statisticcat_desc,week_ending,unit_desc,state_name,reference_period_desc,agg_level_desc,commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name,sector_desc,prodn_practice_desc,load_time,Value,watershed_desc,county_name,end_code,region_desc,group_desc,asd_code,domaincat_desc,year,CV (%),location_desc,short_desc,begin_code,class_desc,asd_desc,state_alpha,util_practice_desc,freq_desc
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80510,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80510,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80510,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80510,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80512,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,19,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80512,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80512,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,41,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80512,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80512,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,26,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80512,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80513,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,129,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80513,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80513,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,156,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80513,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80513,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,117,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80513,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80514,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80514,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80514,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80514,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80514,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80514,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80515,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80515,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80515,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80515,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80516,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,53,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80516,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80516,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,61,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80516,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80516,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,39,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80516,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80517,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,8,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80517,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80517,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,3,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80517,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80517,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,6,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80517,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80520,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80520,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80521,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,23,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80521,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80521,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,42,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80521,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80521,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,27,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80521,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80522,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,3,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80522,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80522,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,9,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80522,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80522,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,3,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80522,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80523,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80523,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80523,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,2,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80523,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80523,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80523,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80524,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,186,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80524,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80524,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,267,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80524,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80524,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,203,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80524,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80525,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,42,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80525,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80525,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,25,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80525,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80525,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,32,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80525,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80526,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,18,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80526,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80526,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,28,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80526,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80526,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,8,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80526,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80527,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,2,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80527,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80527,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,3,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80527,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80527,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80527,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80528,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,18,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80528,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80528,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,28,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80528,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80528,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,30,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80528,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80530,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,4,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80530,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80530,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80530,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80530,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80530,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80533,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,10,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80533,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80533,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,7,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80533,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80533,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,17,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80533,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80534,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,50,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80534,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80534,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,73,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80534,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80534,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,43,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80534,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80535,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,18,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80535,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80535,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,22,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80535,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80535,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80535,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80536,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,20,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80536,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80536,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,17,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80536,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80536,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,9,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80536,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80537,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,87,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80537,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80537,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,118,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80537,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80537,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,119,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,80537,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80538,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,54,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,80538,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80538,9000,CENSUS,TOTAL,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,57,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,80538,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
