source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc,sector_desc,prodn_practice_desc,asd_desc,load_time,state_name,country_code,watershed_desc,agg_level_desc,watershed_code,class_desc,zip_5,Value,end_code,county_name,county_code,begin_code,state_ansi,week_ending,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,county_ansi,location_desc,state_alpha,state_fips_code,reference_period_desc,asd_code,country_name
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30060,1,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30060,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30062,15,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30062,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30062,12,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30062,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30062,5,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30062,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30064,14,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30064,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30064,11,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30064,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30064,7,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30064,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30066,9,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30066,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30066,9,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30066,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30066,8,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30066,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30067,8,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30067,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30067,5,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30067,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30067,10,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30067,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30068,9,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30068,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30068,3,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30068,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30068,2,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30068,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30071,4,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30071,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30075,7,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30075,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30075,18,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30075,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30075,10,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30075,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30076,4,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30076,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30076,6,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30076,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30077,1,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30077,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30078,2,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30078,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30078,1,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30078,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30078,5,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30078,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30079,6,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30079,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30080,1,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30080,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30080,1,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30080,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30080,1,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30080,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30082,9,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30082,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30082,6,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30082,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30083,2,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30083,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30083,1,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30083,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30083,4,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30083,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30084,2,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30084,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30084,7,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30084,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30084,10,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30084,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30087,5,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30087,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30087,4,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30087,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30087,3,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30087,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30091,2,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30091,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30092,13,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30092,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30092,5,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30092,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30093,2,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30093,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30094,11,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30094,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30094,11,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30094,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30094,12,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30094,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30096,9,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30096,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30096,7,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30096,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30096,11,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30096,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30097,12,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30097,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30097,5,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30097,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30097,10,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30097,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30101,10,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30101,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30101,6,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30101,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30101,8,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30101,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30102,9,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30102,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30102,1,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30102,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30102,2,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30102,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30103,50,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30103,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30103,36,00,,,00,13,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30103,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30103,24,00,,,00,13,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30103,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,GEORGIA,9000,,ZIP CODE,00000000,ALL CLASSES,30104,24,00,,,00,13,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,30104,GA,13,YEAR,,UNITED STATES
