prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,county_name,end_code,region_desc,group_desc,asd_code,domaincat_desc,year,CV (%),location_desc,short_desc,class_desc,begin_code,state_alpha,util_practice_desc,asd_desc,freq_desc,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,statisticcat_desc,week_ending,state_name,unit_desc,reference_period_desc,agg_level_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,21,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44236,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44236,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,19,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44236,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44236,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,10,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44236,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44236,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,41,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44240,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44240,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,50,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44240,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44240,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,27,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44240,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44240,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,7,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44241,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44241,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,15,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44241,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44241,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,12,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44241,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44241,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44251,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44251,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44251,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44251,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,49,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44253,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44253,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,48,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44253,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44253,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,54,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44253,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44253,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,40,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44254,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44254,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,38,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44254,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44254,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,36,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44254,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44254,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,56,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44255,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44255,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,55,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44255,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44255,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,67,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44255,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44255,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,182,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44256,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44256,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,187,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44256,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44256,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,139,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44256,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44256,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,36,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44260,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44260,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,36,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44260,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44260,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,36,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44260,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44260,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,3,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44262,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44262,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44262,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44262,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44262,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44262,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,11,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44264,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44264,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,14,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44264,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44264,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,7,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44264,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44264,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,3,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44265,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44265,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,5,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44265,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44265,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44265,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44265,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,85,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44266,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44266,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,116,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44266,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44266,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,71,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44266,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44266,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,34,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44270,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44270,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,33,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44270,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44270,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,30,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44270,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44270,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,43,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44272,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44272,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,48,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44272,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44272,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,39,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44272,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44272,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,79,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44273,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44273,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,112,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44273,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44273,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,73,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44273,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44273,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,5,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44274,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44274,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44274,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44274,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,56,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44275,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44275,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,83,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44275,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44275,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,60,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44275,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44275,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,58,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44276,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44276,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,53,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44276,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44276,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,61,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44276,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44276,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,6,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44278,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44278,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,8,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44278,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44278,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44278,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44278,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,62,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44280,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44280,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,40,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44280,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44280,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,31,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44280,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44280,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,65,,,00,,CROP TOTALS,,NOT SPECIFIED,2022,,44281,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44281,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,62,,,00,,CROP TOTALS,,NOT SPECIFIED,2017,,44281,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44281,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,56,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44281,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44281,CENSUS,9000,TOTAL,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,NOT SPECIFIED,2007,,44285,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,44285,CENSUS,9000,TOTAL,39,UNITED STATES
