country_name,asd_code,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,state_ansi,week_ending,county_code,begin_code,county_name,end_code,Value,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc
UNITED STATES,,NE,31,NEBRASKA,YEAR,,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2011,$,,31,,,00,,00,"25,783,805",,00000000,ALL CLASSES,,STATE,NEBRASKA,9000,2012-12-31 00:00:00.000,CROPS,ORGANIC,,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP USDA CERTIFIED),"CROP TOTALS, ORGANIC - SALES, MEASURED IN $",SALES,CENSUS
UNITED STATES,,NE,31,NEBRASKA,YEAR,,ALL UTILIZATION PRACTICES,ORGANIC STATUS AND SALES,ANNUAL,,2007,$,,31,,,00,,00,"11,866,000",,00000000,ALL CLASSES,,STATE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,,CROP TOTALS,,CROP TOTALS,"ORGANIC STATUS: (NOP STANDARDS) AND SALES: (50,000 OR MORE $)","CROP TOTALS, ORGANIC - SALES, MEASURED IN $",SALES,CENSUS
UNITED STATES,,NE,31,NEBRASKA,YEAR,,ALL UTILIZATION PRACTICES,ORGANIC STATUS AND SALES,ANNUAL,,2007,$,,31,,,00,,00,"1,048,000",,00000000,ALL CLASSES,,STATE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,,CROP TOTALS,,CROP TOTALS,"ORGANIC STATUS: (NOP STANDARDS) AND SALES: (LESS THAN 50,000 $)","CROP TOTALS, ORGANIC - SALES, MEASURED IN $",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, BANNER",YEAR,007,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,007,00,BANNER,00,3,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, BOX BUTTE",YEAR,013,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,013,00,BOX BUTTE,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, CHEYENNE",YEAR,033,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,033,00,CHEYENNE,00,16,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, DEUEL",YEAR,049,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,049,00,DEUEL,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, KIMBALL",YEAR,105,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,105,00,KIMBALL,00,8,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",YEAR,157,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,157,00,SCOTTS BLUFF,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, SHERIDAN",YEAR,161,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,161,00,SHERIDAN,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,10,NE,31,"NEBRASKA, NORTHWEST, SIOUX",YEAR,165,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,165,00,SIOUX,00,3,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,20,NE,31,"NEBRASKA, NORTH, BOYD",YEAR,015,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,015,00,BOYD,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,20,NE,31,"NEBRASKA, NORTH, HOLT",YEAR,089,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,089,00,HOLT,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, BOONE",YEAR,011,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,011,00,BOONE,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, BURT",YEAR,021,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,021,00,BURT,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, CEDAR",YEAR,027,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,027,00,CEDAR,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, CUMING",YEAR,039,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,039,00,CUMING,00,4,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, DAKOTA",YEAR,043,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,043,00,DAKOTA,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, DIXON",YEAR,051,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,051,00,DIXON,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, KNOX",YEAR,107,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,107,00,KNOX,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, MADISON",YEAR,119,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,119,00,MADISON,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,30,NE,31,"NEBRASKA, NORTHEAST, WAYNE",YEAR,179,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,179,00,WAYNE,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,NORTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,50,NE,31,"NEBRASKA, CENTRAL, BUFFALO",YEAR,019,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,019,00,BUFFALO,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,CENTRAL,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,50,NE,31,"NEBRASKA, CENTRAL, DAWSON",YEAR,047,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,047,00,DAWSON,00,6,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,CENTRAL,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,50,NE,31,"NEBRASKA, CENTRAL, HOWARD",YEAR,093,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,093,00,HOWARD,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,CENTRAL,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,50,NE,31,"NEBRASKA, CENTRAL, SHERMAN",YEAR,163,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,163,00,SHERMAN,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,CENTRAL,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,50,NE,31,"NEBRASKA, CENTRAL, VALLEY",YEAR,175,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,175,00,VALLEY,00,3,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,CENTRAL,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, BUTLER",YEAR,023,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,023,00,BUTLER,00,8,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, CASS",YEAR,025,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,025,00,CASS,00,3,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, COLFAX",YEAR,037,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,037,00,COLFAX,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, DODGE",YEAR,053,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,053,00,DODGE,00,4,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, DOUGLAS",YEAR,055,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,055,00,DOUGLAS,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, HAMILTON",YEAR,081,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,081,00,HAMILTON,00,7,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, LANCASTER",YEAR,109,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,109,00,LANCASTER,00,12,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, MERRICK",YEAR,121,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,121,00,MERRICK,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, PLATTE",YEAR,141,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,141,00,PLATTE,00,4,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, SARPY",YEAR,153,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,153,00,SARPY,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, SAUNDERS",YEAR,155,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,155,00,SAUNDERS,00,6,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,60,NE,31,"NEBRASKA, EAST, SEWARD",YEAR,159,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,159,00,SEWARD,00,3,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,EAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,70,NE,31,"NEBRASKA, SOUTHWEST, KEITH",YEAR,101,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,101,00,KEITH,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,70,NE,31,"NEBRASKA, SOUTHWEST, LINCOLN",YEAR,111,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,111,00,LINCOLN,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,70,NE,31,"NEBRASKA, SOUTHWEST, PERKINS",YEAR,135,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,135,00,PERKINS,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHWEST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,80,NE,31,"NEBRASKA, SOUTH, ADAMS",YEAR,001,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,001,00,ADAMS,00,6,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,80,NE,31,"NEBRASKA, SOUTH, FRANKLIN",YEAR,061,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,061,00,FRANKLIN,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,80,NE,31,"NEBRASKA, SOUTH, GOSPER",YEAR,073,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,073,00,GOSPER,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,80,NE,31,"NEBRASKA, SOUTH, KEARNEY",YEAR,099,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,099,00,KEARNEY,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,80,NE,31,"NEBRASKA, SOUTH, PHELPS",YEAR,137,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,137,00,PHELPS,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTH,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,90,NE,31,"NEBRASKA, SOUTHEAST, FILLMORE",YEAR,059,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,059,00,FILLMORE,00,3,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,90,NE,31,"NEBRASKA, SOUTHEAST, NEMAHA",YEAR,127,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,127,00,NEMAHA,00,2,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,90,NE,31,"NEBRASKA, SOUTHEAST, NUCKOLLS",YEAR,129,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,129,00,NUCKOLLS,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,90,NE,31,"NEBRASKA, SOUTHEAST, OTOE",YEAR,131,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,131,00,OTOE,00,5,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,90,NE,31,"NEBRASKA, SOUTHEAST, RICHARDSON",YEAR,147,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,147,00,RICHARDSON,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
UNITED STATES,90,NE,31,"NEBRASKA, SOUTHEAST, SALINE",YEAR,151,ALL UTILIZATION PRACTICES,ORGANIC STATUS,ANNUAL,,2007,OPERATIONS,,31,,151,00,SALINE,00,1,,00000000,ALL CLASSES,,COUNTY,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ORGANIC,SOUTHEAST,CROP TOTALS,,CROP TOTALS,ORGANIC STATUS: (NOP STANDARDS),"CROP TOTALS, ORGANIC - OPERATIONS WITH SALES",SALES,CENSUS
