asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,begin_code,class_desc,freq_desc,state_alpha,util_practice_desc,asd_desc,short_desc,location_desc,CV (%),year,state_name,unit_desc,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
90,CROP TOTALS,00,,NOT SPECIFIED,,125,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JASPER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JASPER",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,061,28,061,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,106,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JASPER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JASPER",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,061,28,061,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,94,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JASPER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JASPER",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,061,28,061,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,75,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JASPER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JASPER",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,061,28,061,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,59,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JASPER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JASPER",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,061,28,061,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,199,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JONES,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,067,28,067,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,210,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JONES,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,067,28,067,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,192,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JONES,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,067,28,067,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,195,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JONES,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,067,28,067,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,151,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JONES,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,067,28,067,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,155,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,JONES,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,067,28,067,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,107,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,LAUDERDALE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, LAUDERDALE",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,075,28,075,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,96,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,LAUDERDALE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, LAUDERDALE",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,075,28,075,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,126,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,LAUDERDALE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, LAUDERDALE",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,075,28,075,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,89,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,LAUDERDALE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, LAUDERDALE",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,075,28,075,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,84,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,LAUDERDALE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, LAUDERDALE",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,075,28,075,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,77,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,LAUDERDALE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, LAUDERDALE",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,075,28,075,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,161,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,NEWTON,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,101,28,101,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,187,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,NEWTON,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,101,28,101,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,141,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,NEWTON,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,101,28,101,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,128,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,NEWTON,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,101,28,101,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,89,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,NEWTON,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,101,28,101,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,114,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,NEWTON,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,101,28,101,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,179,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PEARL RIVER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PEARL RIVER",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,109,28,109,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,178,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PEARL RIVER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PEARL RIVER",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,109,28,109,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,192,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PEARL RIVER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PEARL RIVER",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,109,28,109,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,192,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PEARL RIVER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PEARL RIVER",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,109,28,109,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,161,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PEARL RIVER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PEARL RIVER",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,109,28,109,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,164,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PEARL RIVER,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PEARL RIVER",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,109,28,109,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,99,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PERRY,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PERRY",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,111,28,111,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,111,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PERRY,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PERRY",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,111,28,111,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,108,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PERRY,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PERRY",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,111,28,111,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,102,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PERRY,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PERRY",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,111,28,111,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,69,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PERRY,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PERRY",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,111,28,111,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,61,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,PERRY,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, PERRY",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,111,28,111,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,94,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,STONE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, STONE",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,131,28,131,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,91,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,STONE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, STONE",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,131,28,131,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,60,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,STONE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, STONE",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,131,28,131,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,70,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,STONE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, STONE",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,131,28,131,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,85,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,STONE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, STONE",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,131,28,131,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,70,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,STONE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, STONE",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,131,28,131,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,158,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,WAYNE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, WAYNE",21.5,2022,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,153,28,153,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,208,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,WAYNE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, WAYNE",32.2,2017,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,153,28,153,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,165,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,WAYNE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, WAYNE",13.6,2012,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,153,28,153,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,143,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,WAYNE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, WAYNE",,2007,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,153,28,153,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,96,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,WAYNE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, WAYNE",,2002,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,153,28,153,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
90,CROP TOTALS,00,,NOT SPECIFIED,,137,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,WAYNE,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,SOUTHEAST AND COASTAL,CROP TOTALS - OPERATIONS WITH SALES,"MISSISSIPPI, SOUTHEAST AND COASTAL, WAYNE",,1997,MISSISSIPPI,OPERATIONS,,SALES,COUNTY,YEAR,,153,28,153,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NOT SPECIFIED,,"10,889",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,MISSISSIPPI,14.5,2022,MISSISSIPPI,OPERATIONS,,SALES,STATE,YEAR,,,28,,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NOT SPECIFIED,,"11,780",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,MISSISSIPPI,6.2,2017,MISSISSIPPI,OPERATIONS,,SALES,STATE,YEAR,,,28,,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NOT SPECIFIED,,"12,126",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,MISSISSIPPI,7.1,2012,MISSISSIPPI,OPERATIONS,,SALES,STATE,YEAR,,,28,,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NOT SPECIFIED,,"10,712",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,MISSISSIPPI,,2007,MISSISSIPPI,OPERATIONS,,SALES,STATE,YEAR,,,28,,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NOT SPECIFIED,,"9,724",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,MISSISSIPPI,,2002,MISSISSIPPI,OPERATIONS,,SALES,STATE,YEAR,,,28,,00000000,28,TOTAL,UNITED STATES,,CROP TOTALS,9000,CENSUS
