region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,asd_code,country_name,Value,end_code,county_name,begin_code,county_code,week_ending,state_ansi,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name,agg_level_desc,watershed_desc,watershed_code,class_desc,zip_5,source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66526,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66526,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66526,YEAR,,UNITED STATES,31,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66526,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66527,YEAR,,UNITED STATES,9,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66527,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66527,YEAR,,UNITED STATES,22,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66527,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66527,YEAR,,UNITED STATES,26,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66527,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66528,YEAR,,UNITED STATES,36,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66528,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66528,YEAR,,UNITED STATES,38,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66528,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66528,YEAR,,UNITED STATES,39,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66528,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66531,YEAR,,UNITED STATES,41,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66531,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66531,YEAR,,UNITED STATES,50,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66531,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66531,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66531,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66532,YEAR,,UNITED STATES,39,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66532,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66532,YEAR,,UNITED STATES,41,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66532,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66532,YEAR,,UNITED STATES,36,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66532,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66533,YEAR,,UNITED STATES,42,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66533,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66533,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66533,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66533,YEAR,,UNITED STATES,42,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66533,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66534,YEAR,,UNITED STATES,166,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66534,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66534,YEAR,,UNITED STATES,138,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66534,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66534,YEAR,,UNITED STATES,185,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66534,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66535,YEAR,,UNITED STATES,40,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66535,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66535,YEAR,,UNITED STATES,40,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66535,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66535,YEAR,,UNITED STATES,52,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66535,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66536,YEAR,,UNITED STATES,22,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66536,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66536,YEAR,,UNITED STATES,41,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66536,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66536,YEAR,,UNITED STATES,37,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66536,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66537,YEAR,,UNITED STATES,48,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66537,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66537,YEAR,,UNITED STATES,62,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66537,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66537,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66537,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66538,YEAR,,UNITED STATES,202,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66538,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66538,YEAR,,UNITED STATES,163,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66538,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66538,YEAR,,UNITED STATES,192,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66538,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66539,YEAR,,UNITED STATES,41,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66539,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66539,YEAR,,UNITED STATES,58,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66539,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66539,YEAR,,UNITED STATES,44,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66539,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66540,YEAR,,UNITED STATES,33,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66540,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66540,YEAR,,UNITED STATES,32,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66540,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66540,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66540,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66541,YEAR,,UNITED STATES,13,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66541,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66541,YEAR,,UNITED STATES,22,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66541,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66541,YEAR,,UNITED STATES,29,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66541,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66542,YEAR,,UNITED STATES,30,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66542,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66542,YEAR,,UNITED STATES,35,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66542,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66542,YEAR,,UNITED STATES,43,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66542,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66543,YEAR,,UNITED STATES,8,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66543,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66543,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66543,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66543,YEAR,,UNITED STATES,5,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66543,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66544,YEAR,,UNITED STATES,42,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66544,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66544,YEAR,,UNITED STATES,48,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66544,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66544,YEAR,,UNITED STATES,48,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66544,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66546,YEAR,,UNITED STATES,36,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66546,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66546,YEAR,,UNITED STATES,51,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66546,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66546,YEAR,,UNITED STATES,40,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66546,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66547,YEAR,,UNITED STATES,115,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66547,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66547,YEAR,,UNITED STATES,119,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66547,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66547,YEAR,,UNITED STATES,99,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66547,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66548,YEAR,,UNITED STATES,37,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66548,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66548,YEAR,,UNITED STATES,41,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66548,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66548,YEAR,,UNITED STATES,54,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66548,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66549,YEAR,,UNITED STATES,71,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66549,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66549,YEAR,,UNITED STATES,80,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66549,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66549,YEAR,,UNITED STATES,79,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66549,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66550,YEAR,,UNITED STATES,26,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66550,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,20,KS,66550,YEAR,,UNITED STATES,29,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,66550,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,NOT SPECIFIED,,CROP TOTALS,CROP TOTALS
