county_name,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,domaincat_desc,asd_code,region_desc,end_code,group_desc,short_desc,location_desc,year,CV (%),freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,agg_level_desc,reference_period_desc,unit_desc,state_name,statisticcat_desc,week_ending,country_code,source_desc,commodity_desc,zip_5,country_name,domain_desc,state_ansi
,87,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78596,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78596,UNITED STATES,TOTAL,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78597,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78597,UNITED STATES,TOTAL,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78597,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78597,UNITED STATES,TOTAL,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78597,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78597,UNITED STATES,TOTAL,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78598,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78598,UNITED STATES,TOTAL,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78598,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78598,UNITED STATES,TOTAL,48
,34,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78599,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78599,UNITED STATES,TOTAL,48
,28,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78599,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78599,UNITED STATES,TOTAL,48
,10,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78599,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78599,UNITED STATES,TOTAL,48
,55,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78602,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78602,UNITED STATES,TOTAL,48
,86,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78602,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78602,UNITED STATES,TOTAL,48
,93,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78602,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78602,UNITED STATES,TOTAL,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78604,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78604,UNITED STATES,TOTAL,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78604,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78604,UNITED STATES,TOTAL,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78604,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78604,UNITED STATES,TOTAL,48
,29,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78605,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78605,UNITED STATES,TOTAL,48
,48,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78605,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78605,UNITED STATES,TOTAL,48
,47,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78605,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78605,UNITED STATES,TOTAL,48
,27,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78606,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78606,UNITED STATES,TOTAL,48
,47,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78606,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78606,UNITED STATES,TOTAL,48
,68,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78606,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78606,UNITED STATES,TOTAL,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78607,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78607,UNITED STATES,TOTAL,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78607,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78607,UNITED STATES,TOTAL,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78608,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78608,UNITED STATES,TOTAL,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78608,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78608,UNITED STATES,TOTAL,48
,13,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78608,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78608,UNITED STATES,TOTAL,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78609,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78609,UNITED STATES,TOTAL,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78609,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78609,UNITED STATES,TOTAL,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78609,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78609,UNITED STATES,TOTAL,48
,28,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78610,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78610,UNITED STATES,TOTAL,48
,37,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78610,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78610,UNITED STATES,TOTAL,48
,24,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78610,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78610,UNITED STATES,TOTAL,48
,33,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78611,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78611,UNITED STATES,TOTAL,48
,34,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78611,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78611,UNITED STATES,TOTAL,48
,45,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78611,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78611,UNITED STATES,TOTAL,48
,28,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78612,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78612,UNITED STATES,TOTAL,48
,34,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78612,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78612,UNITED STATES,TOTAL,48
,37,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78612,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78612,UNITED STATES,TOTAL,48
,20,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78613,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78613,UNITED STATES,TOTAL,48
,24,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78613,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78613,UNITED STATES,TOTAL,48
,16,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78613,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78613,UNITED STATES,TOTAL,48
,21,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78614,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78614,UNITED STATES,TOTAL,48
,15,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78614,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78614,UNITED STATES,TOTAL,48
,11,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78614,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78614,UNITED STATES,TOTAL,48
,33,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78615,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78615,UNITED STATES,TOTAL,48
,51,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78615,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78615,UNITED STATES,TOTAL,48
,61,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78615,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78615,UNITED STATES,TOTAL,48
,41,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78616,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78616,UNITED STATES,TOTAL,48
,63,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78616,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78616,UNITED STATES,TOTAL,48
,54,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78616,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78616,UNITED STATES,TOTAL,48
,10,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78617,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78617,UNITED STATES,TOTAL,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78617,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78617,UNITED STATES,TOTAL,48
,24,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78617,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78617,UNITED STATES,TOTAL,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78618,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78618,UNITED STATES,TOTAL,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78618,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78618,UNITED STATES,TOTAL,48
,15,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78618,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78618,UNITED STATES,TOTAL,48
,17,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78619,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78619,UNITED STATES,TOTAL,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78619,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78619,UNITED STATES,TOTAL,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78619,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78619,UNITED STATES,TOTAL,48
,19,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78620,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78620,UNITED STATES,TOTAL,48
,36,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78620,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78620,UNITED STATES,TOTAL,48
,34,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78620,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78620,UNITED STATES,TOTAL,48
,139,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78621,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78621,UNITED STATES,TOTAL,48
,194,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,NOT SPECIFIED,,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78621,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78621,UNITED STATES,TOTAL,48
