CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,watershed_desc,agg_level_desc,zip_5,load_time,sector_desc,prodn_practice_desc,asd_desc,state_name,country_code,county_name,week_ending,state_ansi,county_code,begin_code,end_code,Value,location_desc,state_fips_code,reference_period_desc,state_alpha,county_ansi,country_name,asd_code,year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FRANKLIN,,16,041,00,00,350,"IDAHO, EAST, FRANKLIN",16,YEAR,ID,041,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FREMONT,,16,043,00,00,241,"IDAHO, EAST, FREMONT",16,YEAR,ID,043,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FREMONT,,16,043,00,00,280,"IDAHO, EAST, FREMONT",16,YEAR,ID,043,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FREMONT,,16,043,00,00,284,"IDAHO, EAST, FREMONT",16,YEAR,ID,043,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FREMONT,,16,043,00,00,222,"IDAHO, EAST, FREMONT",16,YEAR,ID,043,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FREMONT,,16,043,00,00,188,"IDAHO, EAST, FREMONT",16,YEAR,ID,043,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,FREMONT,,16,043,00,00,297,"IDAHO, EAST, FREMONT",16,YEAR,ID,043,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,JEFFERSON,,16,051,00,00,369,"IDAHO, EAST, JEFFERSON",16,YEAR,ID,051,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,JEFFERSON,,16,051,00,00,431,"IDAHO, EAST, JEFFERSON",16,YEAR,ID,051,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,JEFFERSON,,16,051,00,00,432,"IDAHO, EAST, JEFFERSON",16,YEAR,ID,051,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,JEFFERSON,,16,051,00,00,426,"IDAHO, EAST, JEFFERSON",16,YEAR,ID,051,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,JEFFERSON,,16,051,00,00,350,"IDAHO, EAST, JEFFERSON",16,YEAR,ID,051,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,JEFFERSON,,16,051,00,00,497,"IDAHO, EAST, JEFFERSON",16,YEAR,ID,051,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,LEMHI,,16,059,00,00,116,"IDAHO, EAST, LEMHI",16,YEAR,ID,059,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,LEMHI,,16,059,00,00,164,"IDAHO, EAST, LEMHI",16,YEAR,ID,059,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,LEMHI,,16,059,00,00,147,"IDAHO, EAST, LEMHI",16,YEAR,ID,059,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,LEMHI,,16,059,00,00,94,"IDAHO, EAST, LEMHI",16,YEAR,ID,059,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,LEMHI,,16,059,00,00,68,"IDAHO, EAST, LEMHI",16,YEAR,ID,059,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,LEMHI,,16,059,00,00,76,"IDAHO, EAST, LEMHI",16,YEAR,ID,059,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,MADISON,,16,065,00,00,245,"IDAHO, EAST, MADISON",16,YEAR,ID,065,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,MADISON,,16,065,00,00,306,"IDAHO, EAST, MADISON",16,YEAR,ID,065,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,MADISON,,16,065,00,00,284,"IDAHO, EAST, MADISON",16,YEAR,ID,065,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,MADISON,,16,065,00,00,267,"IDAHO, EAST, MADISON",16,YEAR,ID,065,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,MADISON,,16,065,00,00,242,"IDAHO, EAST, MADISON",16,YEAR,ID,065,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,MADISON,,16,065,00,00,326,"IDAHO, EAST, MADISON",16,YEAR,ID,065,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,ONEIDA,,16,071,00,00,195,"IDAHO, EAST, ONEIDA",16,YEAR,ID,071,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,ONEIDA,,16,071,00,00,197,"IDAHO, EAST, ONEIDA",16,YEAR,ID,071,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,ONEIDA,,16,071,00,00,234,"IDAHO, EAST, ONEIDA",16,YEAR,ID,071,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,ONEIDA,,16,071,00,00,174,"IDAHO, EAST, ONEIDA",16,YEAR,ID,071,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,ONEIDA,,16,071,00,00,178,"IDAHO, EAST, ONEIDA",16,YEAR,ID,071,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,ONEIDA,,16,071,00,00,233,"IDAHO, EAST, ONEIDA",16,YEAR,ID,071,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,POWER,,16,077,00,00,114,"IDAHO, EAST, POWER",16,YEAR,ID,077,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,POWER,,16,077,00,00,135,"IDAHO, EAST, POWER",16,YEAR,ID,077,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,POWER,,16,077,00,00,150,"IDAHO, EAST, POWER",16,YEAR,ID,077,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,POWER,,16,077,00,00,147,"IDAHO, EAST, POWER",16,YEAR,ID,077,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,POWER,,16,077,00,00,147,"IDAHO, EAST, POWER",16,YEAR,ID,077,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,POWER,,16,077,00,00,206,"IDAHO, EAST, POWER",16,YEAR,ID,077,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
11.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,TETON,,16,081,00,00,139,"IDAHO, EAST, TETON",16,YEAR,ID,081,UNITED STATES,90,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
24.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,TETON,,16,081,00,00,165,"IDAHO, EAST, TETON",16,YEAR,ID,081,UNITED STATES,90,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,TETON,,16,081,00,00,150,"IDAHO, EAST, TETON",16,YEAR,ID,081,UNITED STATES,90,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,TETON,,16,081,00,00,130,"IDAHO, EAST, TETON",16,YEAR,ID,081,UNITED STATES,90,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,TETON,,16,081,00,00,127,"IDAHO, EAST, TETON",16,YEAR,ID,081,UNITED STATES,90,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,COUNTY,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,EAST,IDAHO,9000,TETON,,16,081,00,00,156,"IDAHO, EAST, TETON",16,YEAR,ID,081,UNITED STATES,90,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
5.8,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"10,455",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
6.1,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"12,384",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
7.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"12,278",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"10,688",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"9,261",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"12,500",IDAHO,16,YEAR,ID,,UNITED STATES,,1997,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83201,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,29,83201,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83201,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,9,83201,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83201,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,16,83201,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83202,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,109,83202,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83202,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,49,83202,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83202,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,50,83202,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83203,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,7,83203,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83203,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83203,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83203,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83203,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83204,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,47,83204,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83204,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,23,83204,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,
