commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,short_desc,location_desc,CV (%),year,begin_code,class_desc,freq_desc,asd_desc,state_alpha,util_practice_desc,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc
CROP TOTALS,70817,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70817,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,14,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70817,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70817,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70818,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70818,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70818,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70818,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70818,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70818,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70819,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70819,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70820,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70820,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70820,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70820,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70820,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70820,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70821,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70821,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70821,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70821,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70837,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70837,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70895,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70895,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70896,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70896,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70896,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70896,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,70898,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70898,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71001,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71001,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71001,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71001,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,11,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71001,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71001,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,16,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71002,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71002,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71002,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71002,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71003,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71003,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71003,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71003,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,18,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71003,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71003,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71004,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71004,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,9,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71004,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71004,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,22,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71004,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71004,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71006,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71006,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,27,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71006,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71006,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,37,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71006,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71006,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,23,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71007,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71007,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71007,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71007,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71007,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71007,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71008,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71008,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,11,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71008,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71008,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71008,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71008,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71009,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71009,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71009,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71009,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71009,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71009,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71016,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71016,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,9,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71016,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71016,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71016,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71016,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71018,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71018,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71018,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71018,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71018,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71018,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71019,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71019,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,42,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71019,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71019,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,47,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71019,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71019,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,46,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71021,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71021,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71023,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71023,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,14,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71023,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71023,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,12,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71023,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71023,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,10,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71024,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71024,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,10,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71024,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71024,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,12,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71024,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71024,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71027,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71027,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,16,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71027,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71027,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,14,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71027,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71027,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,16,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71028,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71028,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71028,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71028,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71029,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71029,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71029,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71029,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71029,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71029,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
CROP TOTALS,71030,9000,CENSUS,TOTAL,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71030,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,10,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED
