group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,zip_5,agg_level_desc,watershed_desc,class_desc,watershed_code,country_code,state_name,prodn_practice_desc,asd_desc,sector_desc,load_time,begin_code,county_code,week_ending,state_ansi,county_name,Value,end_code,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59046,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,24,00,UNITED STATES,,,30,MT,59046,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59046,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,16,00,UNITED STATES,,,30,MT,59046,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59047,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,108,00,UNITED STATES,,,30,MT,59047,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59047,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,113,00,UNITED STATES,,,30,MT,59047,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59047,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,88,00,UNITED STATES,,,30,MT,59047,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59050,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,24,00,UNITED STATES,,,30,MT,59050,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59050,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,22,00,UNITED STATES,,,30,MT,59050,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59050,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,43,00,UNITED STATES,,,30,MT,59050,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59052,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59052,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59052,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,10,00,UNITED STATES,,,30,MT,59052,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59052,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59052,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59053,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,13,00,UNITED STATES,,,30,MT,59053,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59053,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,11,00,UNITED STATES,,,30,MT,59053,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59053,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,8,00,UNITED STATES,,,30,MT,59053,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59054,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59054,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59054,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,7,00,UNITED STATES,,,30,MT,59054,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59054,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,12,00,UNITED STATES,,,30,MT,59054,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59055,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,7,00,UNITED STATES,,,30,MT,59055,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59055,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,10,00,UNITED STATES,,,30,MT,59055,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59057,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,29,00,UNITED STATES,,,30,MT,59057,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59057,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,28,00,UNITED STATES,,,30,MT,59057,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59057,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,30,00,UNITED STATES,,,30,MT,59057,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59058,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,4,00,UNITED STATES,,,30,MT,59058,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59058,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59058,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59058,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,8,00,UNITED STATES,,,30,MT,59058,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59059,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59059,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59059,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59059,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59059,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59059,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59061,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,4,00,UNITED STATES,,,30,MT,59061,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59062,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59062,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59062,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59062,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59062,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59062,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59063,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,25,00,UNITED STATES,,,30,MT,59063,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59063,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,40,00,UNITED STATES,,,30,MT,59063,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59063,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,31,00,UNITED STATES,,,30,MT,59063,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59064,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,14,00,UNITED STATES,,,30,MT,59064,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59064,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,15,00,UNITED STATES,,,30,MT,59064,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59064,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,18,00,UNITED STATES,,,30,MT,59064,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59065,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,12,00,UNITED STATES,,,30,MT,59065,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59065,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59065,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59065,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,9,00,UNITED STATES,,,30,MT,59065,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59066,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59066,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59066,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,8,00,UNITED STATES,,,30,MT,59066,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59066,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,15,00,UNITED STATES,,,30,MT,59066,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59067,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,16,00,UNITED STATES,,,30,MT,59067,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59067,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,17,00,UNITED STATES,,,30,MT,59067,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59067,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,17,00,UNITED STATES,,,30,MT,59067,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59068,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,50,00,UNITED STATES,,,30,MT,59068,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59068,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,48,00,UNITED STATES,,,30,MT,59068,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59068,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,30,00,UNITED STATES,,,30,MT,59068,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59069,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,9,00,UNITED STATES,,,30,MT,59069,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59069,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,15,00,UNITED STATES,,,30,MT,59069,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59069,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,21,00,UNITED STATES,,,30,MT,59069,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59070,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,54,00,UNITED STATES,,,30,MT,59070,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59070,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,50,00,UNITED STATES,,,30,MT,59070,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59070,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,47,00,UNITED STATES,,,30,MT,59070,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59071,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,4,00,UNITED STATES,,,30,MT,59071,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59071,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,4,00,UNITED STATES,,,30,MT,59071,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59071,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59071,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59072,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,37,00,UNITED STATES,,,30,MT,59072,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59072,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,41,00,UNITED STATES,,,30,MT,59072,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59072,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,47,00,UNITED STATES,,,30,MT,59072,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59074,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,24,00,UNITED STATES,,,30,MT,59074,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59074,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,18,00,UNITED STATES,,,30,MT,59074,YEAR,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
