congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,asd_code,country_name,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc,Value,end_code,begin_code,county_code,week_ending,state_ansi,county_name,country_code,state_name,prodn_practice_desc,asd_desc,sector_desc,load_time,zip_5,agg_level_desc,watershed_desc,class_desc,watershed_code,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,commodity_desc,CV (%)
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02601,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02601,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02601,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02601,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02630,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02630,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02630,4,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02630,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02630,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02630,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02631,14,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02631,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02631,14,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02631,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02631,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02631,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02632,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02632,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02633,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02633,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02633,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02633,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02633,4,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02633,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02634,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02634,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02635,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02635,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02635,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02635,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02637,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02637,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02638,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02638,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02638,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02638,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02638,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02638,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02639,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02639,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02639,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02639,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02641,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02641,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02641,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02641,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02641,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02641,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02642,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02642,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02645,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02645,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02645,11,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02645,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02645,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02645,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02646,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02646,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02648,12,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02648,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02648,10,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02648,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02648,4,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02648,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02649,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02649,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02649,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02649,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02649,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02649,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02652,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02652,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02653,21,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02653,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02653,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02653,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02653,12,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02653,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02655,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02655,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02655,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02655,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02655,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02655,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02657,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02657,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02659,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02659,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02659,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02659,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02660,4,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02660,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02660,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02660,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02660,4,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02660,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02662,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02662,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02662,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02662,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02663,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02663,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02664,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02664,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02664,4,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02664,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02666,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02666,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02666,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02666,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02666,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02666,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02667,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02667,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02668,11,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02668,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02668,9,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02668,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02668,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02668,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,02669,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,02669,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,02669,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,02669,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,02675,9,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,02675,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,
