Year,State,State_ANSI,County,County_ANSI,Crop_Yield,ZIndexValue,Anomaly
2017,ILLINOIS,17.0,CLARK,23,120677000,-1.03,-1.06
2017,ILLINOIS,17.0,CLAY,25,100957000,-0.34,-0.31
2017,ILLINOIS,17.0,COLES,29,128176000,-1.79,-1.79
2017,ILLINOIS,17.0,CRAWFORD,33,98076000,-0.96,-0.97
2017,ILLINOIS,17.0,CUMBERLAND,35,78795000,-0.28,-0.22
2017,ILLINOIS,17.0,DOUGLAS,41,149731000,-0.62,-0.61
2017,ILLINOIS,17.0,EFFINGHAM,49,126304000,-1.25,-1.22
2017,ILLINOIS,17.0,FAYETTE,51,146544000,-0.82,-0.75
2017,ILLINOIS,17.0,JASPER,79,102178000,-0.91,-0.94
2017,ILLINOIS,17.0,LAWRENCE,101,111700000,-0.73,-0.71
2017,ILLINOIS,17.0,MARION,121,79228000,-1.25,-1.25
2017,ILLINOIS,17.0,MOULTRIE,139,132151000,0.5,0.51
2017,ILLINOIS,17.0,RICHLAND,159,68978000,-1.41,-1.51
2017,ILLINOIS,17.0,SHELBY,173,175046000,-0.15,-0.2
2017,ILLINOIS,17.0,BOONE,7,59227000,-1.0,-0.96
2017,ILLINOIS,17.0,COOK,31,17626000,-0.47,-0.52
2017,ILLINOIS,17.0,DE KALB,37,234020000,-0.88,-0.81
2017,ILLINOIS,17.0,DU PAGE,43,3784000,-1.38,-1.41
2017,ILLINOIS,17.0,GRUNDY,63,132215000,-1.01,-0.99
2017,ILLINOIS,17.0,KANE,89,153675000,-0.88,-0.84
2017,ILLINOIS,17.0,KENDALL,93,93879000,-0.83,-0.82
2017,ILLINOIS,17.0,LA SALLE,99,349158000,-0.33,-0.26
2017,ILLINOIS,17.0,LAKE,97,33281000,-0.08,-0.11
2017,ILLINOIS,17.0,MCHENRY,111,123350000,-1.34,-1.32
2017,ILLINOIS,17.0,WILL,197,123168000,-0.94,-0.96
2017,ILLINOIS,17.0,BUREAU,11,321705000,-0.86,-0.87
2017,ILLINOIS,17.0,CARROLL,15,149677000,-1.8,-1.8
2017,ILLINOIS,17.0,HENRY,73,272521000,-1.52,-1.52
2017,ILLINOIS,17.0,JO DAVIESS,85,98819000,-0.51,-0.53
2017,ILLINOIS,17.0,LEE,103,250315000,-1.19,-1.18
2017,ILLINOIS,17.0,MERCER,131,156420000,-0.42,-0.39
2017,ILLINOIS,17.0,OGLE,141,208347000,-0.25,-0.25
2017,ILLINOIS,17.0,ROCK ISLAND,161,80237000,-0.44,-0.49
2017,ILLINOIS,17.0,STEPHENSON,177,153335000,-0.64,-0.71
2017,ILLINOIS,17.0,WHITESIDE,195,210477000,-1.87,-1.9
2017,ILLINOIS,17.0,WINNEBAGO,201,83745000,-0.05,-0.08
2017,ILLINOIS,17.0,EDWARDS,47,46508000,-0.28,-0.26
2017,ILLINOIS,17.0,FRANKLIN,55,64927000,-1.59,-1.6
2017,ILLINOIS,17.0,GALLATIN,59,90406000,-0.89,-0.87
2017,ILLINOIS,17.0,HAMILTON,65,82059000,-1.01,-0.98
2017,ILLINOIS,17.0,JEFFERSON,81,78364000,-0.93,-0.88
2017,ILLINOIS,17.0,MASSAC,127,39651000,-1.28,-1.3
2017,ILLINOIS,17.0,POPE,151,6779000,-1.53,-1.56
2017,ILLINOIS,17.0,SALINE,165,55847000,-0.39,-0.47
2017,ILLINOIS,17.0,WABASH,185,50516000,-0.13,-0.18
2017,ILLINOIS,17.0,WAYNE,191,136656000,-0.71,-0.69
2017,ILLINOIS,17.0,WHITE,193,131428000,-0.96,-1.03
2017,ILLINOIS,17.0,ALEXANDER,3,16366000,-0.07,-0.08
2017,ILLINOIS,17.0,CLINTON,27,111387000,-1.26,-1.27
2017,ILLINOIS,17.0,JACKSON,77,74894000,-0.96,-0.98
2017,ILLINOIS,17.0,JOHNSON,87,14539000,-0.84,-0.82
2017,ILLINOIS,17.0,MONROE,133,65711000,-1.02,-1.05
2017,ILLINOIS,17.0,PERRY,145,61202000,-0.64,-0.59
2017,ILLINOIS,17.0,PULASKI,153,38764000,-1.0,-1.06
2017,ILLINOIS,17.0,RANDOLPH,157,84422000,-1.78,-1.79
2017,ILLINOIS,17.0,ST CLAIR,163,112719000,-0.56,-0.67
2017,ILLINOIS,17.0,UNION,181,43277000,-1.38,-1.47
2017,ILLINOIS,17.0,WASHINGTON,189,140502000,-1.1,-1.2
2017,ILLINOIS,17.0,WILLIAMSON,199,25830000,-1.25,-1.24
2017,ILLINOIS,17.0,ADAMS,1,197323000,-0.32,-0.27
2017,ILLINOIS,17.0,BROWN,9,39153000,-1.83,-1.87
2017,ILLINOIS,17.0,FULTON,57,169718000,-1.18,-1.17
2017,ILLINOIS,17.0,HANCOCK,67,223198000,-0.57,-0.59
2017,ILLINOIS,17.0,HENDERSON,71,101970000,-1.42,-1.38
2017,ILLINOIS,17.0,KNOX,95,223127000,-1.42,-1.43
2017,ILLINOIS,17.0,MCDONOUGH,109,177469000,-0.73,-0.76
2017,ILLINOIS,17.0,SCHUYLER,169,75150000,-1.28,-1.35
2017,ILLINOIS,17.0,WARREN,187,200657000,-1.79,-1.76
2017,ILLINOIS,17.0,BOND,5,75983000,-0.85,-0.86
2017,ILLINOIS,17.0,CALHOUN,13,28146000,-0.41,-0.36
2017,ILLINOIS,17.0,CASS,17,96520000,-1.13,-1.08
2017,ILLINOIS,17.0,CHRISTIAN,21,252853000,-0.6,-0.54
2017,ILLINOIS,17.0,GREENE,61,144226000,-0.1,-0.16
2017,ILLINOIS,17.0,JERSEY,83,78196000,-1.07,-1.04
2017,ILLINOIS,17.0,MACOUPIN,117,195398000,-1.39,-1.36
2017,ILLINOIS,17.0,MADISON,119,156991000,-1.17,-1.12
2017,ILLINOIS,17.0,MONTGOMERY,135,225138000,0.16,0.12
2017,ILLINOIS,17.0,MORGAN,137,152303000,-0.15,-0.15
2017,ILLINOIS,17.0,PIKE,149,180572000,-0.72,-0.73
2017,ILLINOIS,17.0,SANGAMON,167,325891000,-0.76,-0.88
2017,ILLINOIS,17.0,SCOTT,171,69411000,-1.28,-1.3
2017,INDIANA,18.0,BARTHOLOMEW,5,82123000,-0.85,-0.86
2017,INDIANA,18.0,BOONE,11,125077000,-0.86,-0.87
2017,INDIANA,18.0,CLINTON,23,144838000,-1.03,-1.06
2017,INDIANA,18.0,DECATUR,31,103485000,-0.47,-0.52
2017,INDIANA,18.0,GRANT,53,98772000,-0.42,-0.41
2017,INDIANA,18.0,HAMILTON,57,101961000,-1.18,-1.17
2017,INDIANA,18.0,HANCOCK,59,83478000,-0.89,-0.87
2017,INDIANA,18.0,HENDRICKS,63,81174000,-1.01,-0.99
2017,INDIANA,18.0,HOWARD,67,80685000,-0.57,-0.59
2017,INDIANA,18.0,JOHNSON,81,66727000,-0.93,-0.88
2017,INDIANA,18.0,MADISON,95,119837000,-1.42,-1.43
2017,INDIANA,18.0,MARION,97,11130000,-0.08,-0.11
2017,INDIANA,18.0,MORGAN,109,57302000,-0.73,-0.76
2017,INDIANA,18.0,RUSH,139,110845000,0.5,0.51
2017,INDIANA,18.0,SHELBY,145,119722000,-0.64,-0.59
2017,INDIANA,18.0,TIPTON,159,94376000,-1.41,-1.51
2017,INDIANA,18.0,BLACKFORD,9,47453000,-1.83,-1.87
2017,INDIANA,18.0,DELAWARE,35,85634000,-0.28,-0.22
2017,INDIANA,18.0,FAYETTE,41,38919000,-0.62,-0.61
2017,INDIANA,18.0,HENRY,65,79841000,-1.01,-0.98
2017,INDIANA,18.0,JAY,75,88121000,-1.12,-1.08
2017,INDIANA,18.0,RANDOLPH,135,118119000,0.16,0.12
2017,INDIANA,18.0,UNION,161,38334000,-0.44,-0.49
2017,INDIANA,18.0,WAYNE,177,68651000,-0.64,-0.71
2017,INDIANA,18.0,CARROLL,15,137422000,-1.8,-1.8
2017,INDIANA,18.0,CASS,17,99260000,-1.13,-1.08
2017,INDIANA,18.0,ELKHART,39,69734000,-0.47,-0.47
2017,INDIANA,18.0,FULTON,49,109566000,-1.25,-1.22
2017,INDIANA,18.0,KOSCIUSKO,85,125266000,-0.51,-0.53
2017,INDIANA,18.0,MARSHALL,99,94581000,-0.33,-0.26
2017,INDIANA,18.0,MIAMI,103,92498000,-1.19,-1.18
2017,INDIANA,18.0,ST. JOSEPH,141,83155000,-0.25,-0.25
2017,INDIANA,18.0,WABASH,169,95209000,-1.28,-1.35
2017,INDIANA,18.0,ADAMS,1,98747000,-0.32,-0.27
2017,INDIANA,18.0,ALLEN,3,125056000,-0.07,-0.08
2017,INDIANA,18.0,DE KALB,33,61258000,-0.96,-0.97
2017,INDIANA,18.0,HUNTINGTON,69,90528000,-0.11,-0.17
2017,INDIANA,18.0,LAGRANGE,87,82477000,-0.84,-0.82
2017,INDIANA,18.0,NOBLE,113,84364000,-0.9,-0.88
2017,INDIANA,18.0,STEUBEN,151,45492000,-1.53,-1.56
2017,INDIANA,18.0,WELLS,179,120116000,0.28,0.26
2017,INDIANA,18.0,WHITLEY,183,78922000,0.25,0.25
2017,INDIANA,18.0,BENTON,7,155422000,-1.0,-0.96
2017,INDIANA,18.0,JASPER,73,142497000,-1.52,-1.52
2017,INDIANA,18.0,LA PORTE,91,136771000,-0.72,-0.71
2017,INDIANA,18.0,LAKE,89,60814000,-0.88,-0.84
2017,INDIANA,18.0,NEWTON,111,95400000,-1.34,-1.32
2017,INDIANA,18.0,PORTER,127,68372000,-1.28,-1.3
2017,INDIANA,18.0,PULASKI,131,128018000,-0.42,-0.39
2017,INDIANA,18.0,STARKE,149,65688000,-0.72,-0.73
2017,INDIANA,18.0,WHITE,181,158810000,-1.38,-1.47
2017,INDIANA,18.0,BROWN,13,1637000,-0.41,-0.36
2017,INDIANA,18.0,CRAWFORD,25,3817000,-0.34,-0.31
2017,INDIANA,18.0,FLOYD,43,6478000,-1.38,-1.41
2017,INDIANA,18.0,HARRISON,61,46019000,-0.1,-0.16
2017,INDIANA,18.0,JACKSON,71,75693000,-1.42,-1.38
2017,INDIANA,18.0,LAWRENCE,93,30179000,-0.83,-0.82
2017,INDIANA,18.0,MONROE,105,6931000,-0.67,-0.61
2017,INDIANA,18.0,ORANGE,117,38116000,-1.39,-1.36
2017,INDIANA,18.0,PERRY,123,15743000,-1.07,-1.01
2017,INDIANA,18.0,WASHINGTON,175,68241000,-0.96,-1.06
2017,INDIANA,18.0,CLARK,19,35116000,-1.56,-1.53
2017,INDIANA,18.0,DEARBORN,29,8485000,-1.79,-1.79
2017,INDIANA,18.0,FRANKLIN,47,51514000,-0.28,-0.26
2017,INDIANA,18.0,JEFFERSON,77,26594000,-0.96,-0.98
2017,INDIANA,18.0,JENNINGS,79,44429000,-0.91,-0.94
2017,INDIANA,18.0,OHIO,115,3498000,-1.77,-1.81
2017,INDIANA,18.0,RIPLEY,137,67727000,-0.15,-0.15
2017,INDIANA,18.0,SCOTT,143,21192000,-0.9,-0.9
2017,INDIANA,18.0,SWITZERLAND,155,11048000,-0.35,-0.39
2017,INDIANA,18.0,DAVIESS,27,112564000,-1.26,-1.27
2017,INDIANA,18.0,DUBOIS,37,69883000,-0.88,-0.81
2017,INDIANA,18.0,GIBSON,51,127577000,-0.82,-0.75
2017,INDIANA,18.0,GREENE,55,61351000,-1.59,-1.6
2017,INDIANA,18.0,KNOX,83,195650000,-1.07,-1.04
2017,INDIANA,18.0,MARTIN,101,17999000,-0.73,-0.71
2017,INDIANA,18.0,PIKE,125,29019000,-1.23,-1.22
2017,INDIANA,18.0,POSEY,129,109595000,-0.28,-0.31
2017,INDIANA,18.0,SPENCER,147,69662000,-0.59,-0.6
2017,INDIANA,18.0,SULLIVAN,153,80280000,-1.0,-1.06
2017,INDIANA,18.0,VANDERBURGH,163,38203000,-0.56,-0.67
2017,INDIANA,18.0,WARRICK,173,45791000,-0.15,-0.2
2017,INDIANA,18.0,CLAY,21,73455000,-0.6,-0.54
2017,INDIANA,18.0,FOUNTAIN,45,105946000,-0.39,-0.45
2017,INDIANA,18.0,MONTGOMERY,107,153528000,-1.01,-0.97
2017,INDIANA,18.0,OWEN,119,28907000,-1.17,-1.12
2017,INDIANA,18.0,PARKE,121,78294000,-1.25,-1.25
2017,INDIANA,18.0,PUTNAM,133,72102000,-1.02,-1.05
2017,INDIANA,18.0,TIPPECANOE,157,118799000,-1.78,-1.79
2017,INDIANA,18.0,VERMILLION,165,58957000,-0.39,-0.47
2017,INDIANA,18.0,VIGO,167,54820000,-0.76,-0.88
2017,INDIANA,18.0,WARREN,171,104172000,-1.28,-1.3
2017,IOWA,19.0,BOONE,15,161299000,-1.8,-1.8
2017,IOWA,19.0,DALLAS,49,143768000,-1.25,-1.22
2017,IOWA,19.0,GRUNDY,75,188726000,-1.12,-1.08
2017,IOWA,19.0,HAMILTON,79,168467000,-0.91,-0.94
2017,IOWA,19.0,HARDIN,83,189174000,-1.07,-1.04
2017,IOWA,19.0,JASPER,99,178754000,-0.33,-0.26
2017,IOWA,19.0,MARSHALL,127,175281000,-1.28,-1.3
2017,IOWA,19.0,POLK,153,97742000,-1.0,-1.06
2017,IOWA,19.0,POWESHIEK,157,150792000,-1.78,-1.79
2017,IOWA,19.0,STORY,169,164285000,-1.28,-1.35
2017,IOWA,19.0,TAMA,171,197025000,-1.28,-1.3
2017,IOWA,19.0,WEBSTER,187,214836000,-1.79,-1.76
2017,IOWA,19.0,BENTON,11,218375000,-0.86,-0.87
2017,IOWA,19.0,CEDAR,31,187999000,-0.47,-0.52
2017,IOWA,19.0,CLINTON,45,210340000,-0.39,-0.45
2017,IOWA,19.0,IOWA,95,140410000,-1.42,-1.43
2017,IOWA,19.0,JACKSON,97,99043000,-0.08,-0.11
2017,IOWA,19.0,JOHNSON,103,143351000,-1.19,-1.18
2017,IOWA,19.0,JONES,105,156475000,-0.67,-0.61
2017,IOWA,19.0,LINN,113,161954000,-0.9,-0.88
2017,IOWA,19.0,MUSCATINE,139,103356000,0.5,0.51
2017,IOWA,19.0,SCOTT,163,129728000,-0.56,-0.67
2017,IOWA,19.0,BUTLER,23,182959000,-1.03,-1.06
2017,IOWA,19.0,CERRO GORDO,33,168979000,-0.96,-0.97
2017,IOWA,19.0,FLOYD,67,154879000,-0.57,-0.59
2017,IOWA,19.0,FRANKLIN,69,191024000,-0.11,-0.17
2017,IOWA,19.0,HANCOCK,81,188950000,-0.93,-0.88
2017,IOWA,19.0,HUMBOLDT,91,125501000,-0.72,-0.71
2017,IOWA,19.0,KOSSUTH,109,319352000,-0.73,-0.76
2017,IOWA,19.0,MITCHELL,131,150772000,-0.42,-0.39
2017,IOWA,19.0,WINNEBAGO,189,130702000,-1.1,-1.2
2017,IOWA,19.0,WORTH,195,124367000,-1.87,-1.9
2017,IOWA,19.0,WRIGHT,197,187302000,-0.94,-0.96
2017,IOWA,19.0,ALLAMAKEE,5,66738000,-0.85,-0.86
2017,IOWA,19.0,BLACK HAWK,13,161719000,-0.41,-0.36
2017,IOWA,19.0,BREMER,17,136590000,-1.13,-1.08
2017,IOWA,19.0,BUCHANAN,19,186505000,-1.56,-1.53
2017,IOWA,19.0,CHICKASAW,37,148092000,-0.88,-0.81
2017,IOWA,19.0,CLAYTON,43,142507000,-1.38,-1.41
2017,IOWA,19.0,DELAWARE,55,188158000,-1.59,-1.6
2017,IOWA,19.0,DUBUQUE,61,128304000,-0.1,-0.16
2017,IOWA,19.0,FAYETTE,65,171804000,-1.01,-0.98
2017,IOWA,19.0,HOWARD,89,148404000,-0.88,-0.84
2017,IOWA,19.0,WINNESHIEK,191,141368000,-0.71,-0.69
2017,IOWA,19.0,BUENA VISTA,21,176995000,-0.6,-0.54
2017,IOWA,19.0,CHEROKEE,35,162071000,-0.28,-0.22
2017,IOWA,19.0,CLAY,41,163609000,-0.62,-0.61
2017,IOWA,19.0,DICKINSON,59,88291000,-0.89,-0.87
2017,IOWA,19.0,EMMET,63,117253000,-1.01,-0.99
2017,IOWA,19.0,LYON,119,190522000,-1.17,-1.12
2017,IOWA,19.0,O BRIEN,141,177787000,-0.25,-0.25
2017,IOWA,19.0,OSCEOLA,143,125595000,-0.9,-0.9
2017,IOWA,19.0,PALO ALTO,147,182099000,-0.59,-0.6
2017,IOWA,19.0,PLYMOUTH,149,250275000,-0.72,-0.73
2017,IOWA,19.0,POCAHONTAS,151,171795000,-1.53,-1.56
2017,IOWA,19.0,SIOUX,167,277747000,-0.76,-0.88
2017,IOWA,19.0,APPANOOSE,7,26420000,-1.0,-0.96
2017,IOWA,19.0,CLARKE,39,21414000,-0.47,-0.47
2017,IOWA,19.0,DECATUR,53,35812000,-0.42,-0.41
2017,IOWA,19.0,LUCAS,117,22710000,-1.39,-1.36
2017,IOWA,19.0,MADISON,121,71608000,-1.25,-1.25
2017,IOWA,19.0,MARION,125,84162000,-1.23,-1.22
2017,IOWA,19.0,MONROE,135,29583000,0.16,0.12
2017,IOWA,19.0,RINGGOLD,159,50098000,-1.41,-1.51
2017,IOWA,19.0,UNION,175,54219000,-0.96,-1.06
2017,IOWA,19.0,WARREN,181,67084000,-1.38,-1.47
2017,IOWA,19.0,WAYNE,185,53161000,-0.13,-0.18
2017,IOWA,19.0,DAVIS,51,28465000,-0.82,-0.75
2017,IOWA,19.0,DES MOINES,57,87473000,-1.18,-1.17
2017,IOWA,19.0,HENRY,87,104539000,-0.84,-0.82
2017,IOWA,19.0,JEFFERSON,101,67941000,-0.73,-0.71
2017,IOWA,19.0,KEOKUK,107,112540000,-1.01,-0.97
2017,IOWA,19.0,LEE,111,75179000,-1.34,-1.32
2017,IOWA,19.0,LOUISA,115,93408000,-1.77,-1.81
2017,IOWA,19.0,MAHASKA,123,121758000,-1.07,-1.01
2017,IOWA,19.0,VAN BUREN,177,39525000,-0.64,-0.71
2017,IOWA,19.0,WAPELLO,179,56782000,0.28,0.26
2017,IOWA,19.0,WASHINGTON,183,137547000,0.25,0.25
2017,IOWA,19.0,ADAIR,1,103137000,-0.32,-0.27
2017,IOWA,19.0,ADAMS,3,64146000,-0.07,-0.08
2017,IOWA,19.0,CASS,29,115787000,-1.79,-1.79
2017,IOWA,19.0,FREMONT,71,130776000,-1.42,-1.38
2017,IOWA,19.0,MILLS,129,96648000,-0.28,-0.31
2017,IOWA,19.0,MONTGOMERY,137,111554000,-0.15,-0.15
2017,IOWA,19.0,PAGE,145,134674000,-0.64,-0.59
2017,IOWA,19.0,POTTAWATTAMIE,155,285817000,-0.35,-0.39
2017,IOWA,19.0,TAYLOR,173,84304000,-0.15,-0.2
2017,IOWA,19.0,AUDUBON,9,130110000,-1.83,-1.87
2017,IOWA,19.0,CALHOUN,25,176368000,-0.34,-0.31
2017,IOWA,19.0,CARROLL,27,178324000,-1.26,-1.27
2017,IOWA,19.0,CRAWFORD,47,221363000,-0.28,-0.26
2017,IOWA,19.0,GREENE,73,174491000,-1.52,-1.52
2017,IOWA,19.0,GUTHRIE,77,123915000,-0.96,-0.98
2017,IOWA,19.0,HARRISON,85,175304000,-0.51,-0.53
2017,IOWA,19.0,IDA,93,141001000,-0.83,-0.82
2017,IOWA,19.0,MONONA,133,154271000,-1.02,-1.05
2017,IOWA,19.0,SAC,161,183141000,-0.44,-0.49
2017,IOWA,19.0,SHELBY,165,196147000,-0.39,-0.47
2017,IOWA,19.0,WOODBURY,193,199671000,-0.96,-1.03
2017,KANSAS,20.0,BARTON,9,75111000,-1.83,-1.87
2017,KANSAS,20.0,DICKINSON,41,76274000,-0.62,-0.61
2017,KANSAS,20.0,ELLIS,51,31794000,-0.82,-0.75
2017,KANSAS,20.0,ELLSWORTH,53,26884000,-0.42,-0.41
2017,KANSAS,20.0,LINCOLN,105,31468000,-0.67,-0.61
2017,KANSAS,20.0,MARION,115,67006000,-1.77,-1.81
2017,KANSAS,20.0,MCPHERSON,113,94227000,-0.9,-0.88
2017,KANSAS,20.0,RICE,159,84694000,-1.41,-1.51
2017,KANSAS,20.0,RUSH,165,41335000,-0.39,-0.47
2017,KANSAS,20.0,RUSSELL,167,33000000,-0.76,-0.88
2017,KANSAS,20.0,SALINE,169,38816000,-1.28,-1.35
2017,KANSAS,20.0,ANDERSON,3,80868000,-0.07,-0.08
2017,KANSAS,20.0,CHASE,17,18710000,-1.13,-1.08
2017,KANSAS,20.0,COFFEY,31,46874000,-0.47,-0.52
2017,KANSAS,20.0,DOUGLAS,45,50494000,-0.39,-0.45
2017,KANSAS,20.0,FRANKLIN,59,75773000,-0.89,-0.87
2017,KANSAS,20.0,GEARY,61,14871000,-0.1,-0.16
2017,KANSAS,20.0,LINN,107,41143000,-1.01,-0.97
2017,KANSAS,20.0,LYON,111,60319000,-1.34,-1.32
2017,KANSAS,20.0,MIAMI,121,53030000,-1.25,-1.25
2017,KANSAS,20.0,MORRIS,127,36832000,-1.28,-1.3
2017,KANSAS,20.0,OSAGE,139,66913000,0.5,0.51
2017,KANSAS,20.0,SHAWNEE,177,39209000,-0.64,-0.71
2017,KANSAS,20.0,WABAUNSEE,197,25241000,-0.94,-0.96
