unit_desc,CV (%),region_desc,agg_level_desc,asd_desc,watershed_code,short_desc,county_code,asd_code,load_time,state_alpha,source_desc,domain_desc,Value,commodity_desc,begin_code,year,sector_desc,prodn_practice_desc,state_ansi,statisticcat_desc,congr_district_code,watershed_desc,country_name,week_ending,domaincat_desc,country_code,end_code,class_desc,state_name,zip_5,county_ansi,freq_desc,util_practice_desc,state_fips_code,county_name,location_desc,reference_period_desc,group_desc
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,26.6,SOYBEANS,00,1982,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19,SOYBEANS,00,1981,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17,SOYBEANS,00,1980,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,32,SOYBEANS,00,1979,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,33,SOYBEANS,00,1978,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21.5,SOYBEANS,00,1977,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,18.2,SOYBEANS,00,1976,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.7,SOYBEANS,00,1975,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,18.9,SOYBEANS,00,1974,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.4,SOYBEANS,00,1973,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",035,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19.2,SOYBEANS,00,1972,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,035,ANNUAL,ALL UTILIZATION PRACTICES,05,CRITTENDEN,"ARKANSAS, EAST CENTRAL, CRITTENDEN",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2018-02-22 15:08:35.000,AR,SURVEY,TOTAL,44,SOYBEANS,00,2017,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2019-10-01 15:11:43.000,AR,SURVEY,TOTAL,34,SOYBEANS,00,2016,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2016-02-18 15:04:50.000,AR,SURVEY,TOTAL,42,SOYBEANS,00,2015,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,30.3,SOYBEANS,00,2012,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,26.5,SOYBEANS,00,2011,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,21.6,SOYBEANS,00,2010,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2015-06-03 15:08:31.000,AR,SURVEY,TOTAL,31.5,SOYBEANS,00,2009,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,30,SOYBEANS,00,2008,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,18,SOYBEANS,00,2007,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,27,SOYBEANS,00,2006,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22,SOYBEANS,00,2005,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,34,SOYBEANS,00,2004,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,33,SOYBEANS,00,2003,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24,SOYBEANS,00,2002,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22,SOYBEANS,00,2001,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,9,SOYBEANS,00,2000,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,20,SOYBEANS,00,1999,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19.2,SOYBEANS,00,1998,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22.5,SOYBEANS,00,1997,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,34.7,SOYBEANS,00,1996,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23.2,SOYBEANS,00,1995,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,34.7,SOYBEANS,00,1994,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,26.2,SOYBEANS,00,1993,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,36.2,SOYBEANS,00,1992,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19.7,SOYBEANS,00,1991,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,19,SOYBEANS,00,1990,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,20,SOYBEANS,00,1989,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,22.1,SOYBEANS,00,1988,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,17.2,SOYBEANS,00,1987,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21,SOYBEANS,00,1986,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,21,SOYBEANS,00,1985,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23,SOYBEANS,00,1984,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,12,SOYBEANS,00,1983,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,25.4,SOYBEANS,00,1982,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,23,SOYBEANS,00,1981,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,16,SOYBEANS,00,1980,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,29,SOYBEANS,00,1979,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,26,SOYBEANS,00,1978,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,24.8,SOYBEANS,00,1977,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,14.1,SOYBEANS,00,1976,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
BU / ACRE,,,COUNTY,EAST CENTRAL,00000000,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",037,60,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,27,SOYBEANS,00,1975,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,037,ANNUAL,ALL UTILIZATION PRACTICES,05,CROSS,"ARKANSAS, EAST CENTRAL, CROSS",YEAR,FIELD CROPS
