agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,country_code,source_desc,zip_5,commodity_desc,domaincat_desc,asd_code,group_desc,end_code,region_desc,county_name,watershed_desc,Value,load_time,sector_desc,prodn_practice_desc,freq_desc,asd_desc,state_alpha,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%)
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56128,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,163,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56128,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56128,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,169,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56128,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56129,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,45,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56129,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56129,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,63,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56129,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56129,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,51,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56129,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56131,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,146,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56131,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56131,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,146,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56131,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56131,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,168,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56131,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56132,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,58,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56132,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56132,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,61,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56132,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56132,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,50,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56132,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56134,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,24,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56134,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56134,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,45,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56134,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56134,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,37,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56134,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56136,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,38,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56136,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56136,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,48,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56136,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56136,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,74,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56136,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56137,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,89,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56137,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56137,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,83,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56137,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56137,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,82,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56137,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56138,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,51,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56138,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56138,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,42,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56138,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56138,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,50,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56138,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56139,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,39,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56139,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56139,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,42,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56139,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56139,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,43,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56139,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56140,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56140,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56141,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,20,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56141,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56141,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,30,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56141,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56141,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,31,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56141,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56142,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,50,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56142,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56142,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,70,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56142,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56142,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,62,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56142,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56143,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,144,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56143,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56143,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,141,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56143,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56143,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,215,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56143,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56144,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,59,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56144,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56144,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,69,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56144,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56144,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,71,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56144,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56145,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,35,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56145,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56145,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,46,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56145,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56145,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,52,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56145,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56147,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,16,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56147,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56147,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,28,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56147,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56147,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,23,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56147,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56149,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,56,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56149,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56149,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,77,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56149,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56149,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,58,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56149,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56150,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,148,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56150,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56150,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,158,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56150,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56150,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,153,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56150,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56151,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,80,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56151,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56151,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,69,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56151,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56151,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,70,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56151,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56152,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,109,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56152,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56152,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,118,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56152,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56152,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,147,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56152,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56153,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,4,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56153,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56153,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,2,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56153,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56153,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,13,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56153,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56155,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,29,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56155,2022,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56155,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,36,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56155,2017,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56155,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,32,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56155,2007,
ZIP CODE,YEAR,MINNESOTA,OPERATIONS,,SALES,,00000000,,27,,UNITED STATES,27,TOTAL,9000,CENSUS,56156,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,00,,,,163,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,ANNUAL,,MN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,56156,2022,
