statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,Value,end_code,county_code,begin_code,state_ansi,week_ending,county_name,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85043,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85043
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85043,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85043
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85043,,ZIP CODE,ALL CLASSES,00000000,8,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85043
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85050,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85050
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85050,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85050
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85050,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85050
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85051,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85051
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85053,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85053
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85053,,ZIP CODE,ALL CLASSES,00000000,8,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85053
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85053,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85053
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85054,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85054
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85063,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85063
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85066,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85066
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85066,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85066
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85066,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85066
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85067,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85067
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85083,,ZIP CODE,ALL CLASSES,00000000,6,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85083
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85083,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85083
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85085,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85085
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85085,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85085
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85085,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85085
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85086,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85086
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85086,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85086
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,85086,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85086
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85118,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85118
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85120,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85120
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85121,,ZIP CODE,ALL CLASSES,00000000,11,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85121
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85121,,ZIP CODE,ALL CLASSES,00000000,11,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85121
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85122,,ZIP CODE,ALL CLASSES,00000000,18,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85122
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85122,,ZIP CODE,ALL CLASSES,00000000,23,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85122
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85123,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85123
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85123,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85123
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85127,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85127
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85128,,ZIP CODE,ALL CLASSES,00000000,39,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85128
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85128,,ZIP CODE,ALL CLASSES,00000000,42,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85128
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85130,,ZIP CODE,ALL CLASSES,00000000,8,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85130
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85130,,ZIP CODE,ALL CLASSES,00000000,11,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85130
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85131,,ZIP CODE,ALL CLASSES,00000000,29,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85131
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85131,,ZIP CODE,ALL CLASSES,00000000,17,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85131
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85132,,ZIP CODE,ALL CLASSES,00000000,19,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85132
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85132,,ZIP CODE,ALL CLASSES,00000000,14,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85132
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85138,,ZIP CODE,ALL CLASSES,00000000,9,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85138
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85138,,ZIP CODE,ALL CLASSES,00000000,6,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85138
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85139,,ZIP CODE,ALL CLASSES,00000000,23,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85139
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85139,,ZIP CODE,ALL CLASSES,00000000,23,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85139
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85140,,ZIP CODE,ALL CLASSES,00000000,21,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85140
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85140,,ZIP CODE,ALL CLASSES,00000000,7,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85140
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85142,,ZIP CODE,ALL CLASSES,00000000,62,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85142
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85142,,ZIP CODE,ALL CLASSES,00000000,66,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85142
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85143,,ZIP CODE,ALL CLASSES,00000000,9,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85143
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85143,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85143
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85145,,ZIP CODE,ALL CLASSES,00000000,1,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85145
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85145,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85145
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85147,,ZIP CODE,ALL CLASSES,00000000,27,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85147
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85147,,ZIP CODE,ALL CLASSES,00000000,12,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85147
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85172,,ZIP CODE,ALL CLASSES,00000000,16,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85172
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85172,,ZIP CODE,ALL CLASSES,00000000,20,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85172
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85173,,ZIP CODE,ALL CLASSES,00000000,2,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85173
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85191,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85191
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85191,,ZIP CODE,ALL CLASSES,00000000,4,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85191
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85192,,ZIP CODE,ALL CLASSES,00000000,3,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85192
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85192,,ZIP CODE,ALL CLASSES,00000000,5,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85192
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-11-07 12:00:00.000,85193,,ZIP CODE,ALL CLASSES,00000000,20,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85193
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 12:00:00.000,85193,,ZIP CODE,ALL CLASSES,00000000,19,00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,AZ,YEAR,04,85193
