short_desc,statisticcat_desc,source_desc,group_desc,CV (%),commodity_desc,domaincat_desc,country_code,state_name,load_time,prodn_practice_desc,asd_desc,sector_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,end_code,Value,week_ending,state_ansi,begin_code,county_code,county_name,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,asd_code,country_name,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,14,,49,00,009,DAGGETT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DAGGETT",YEAR,009
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,359,,49,00,013,DUCHESNE,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DUCHESNE",YEAR,013
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,466,,49,00,013,DUCHESNE,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DUCHESNE",YEAR,013
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,434,,49,00,013,DUCHESNE,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DUCHESNE",YEAR,013
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,282,,49,00,013,DUCHESNE,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DUCHESNE",YEAR,013
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,200,,49,00,013,DUCHESNE,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DUCHESNE",YEAR,013
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,256,,49,00,013,DUCHESNE,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, DUCHESNE",YEAR,013
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,216,,49,00,015,EMERY,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, EMERY",YEAR,015
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,241,,49,00,015,EMERY,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, EMERY",YEAR,015
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,272,,49,00,015,EMERY,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, EMERY",YEAR,015
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,182,,49,00,015,EMERY,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, EMERY",YEAR,015
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,94,,49,00,015,EMERY,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, EMERY",YEAR,015
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,132,,49,00,015,EMERY,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, EMERY",YEAR,015
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,48,,49,00,019,GRAND,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, GRAND",YEAR,019
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,61,,49,00,019,GRAND,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, GRAND",YEAR,019
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,51,,49,00,019,GRAND,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, GRAND",YEAR,019
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,48,,49,00,019,GRAND,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, GRAND",YEAR,019
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,37,,49,00,019,GRAND,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, GRAND",YEAR,019
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,45,,49,00,019,GRAND,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, GRAND",YEAR,019
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,106,,49,00,037,SAN JUAN,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SAN JUAN",YEAR,037
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,129,,49,00,037,SAN JUAN,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SAN JUAN",YEAR,037
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,158,,49,00,037,SAN JUAN,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SAN JUAN",YEAR,037
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,103,,49,00,037,SAN JUAN,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SAN JUAN",YEAR,037
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,50,,49,00,037,SAN JUAN,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SAN JUAN",YEAR,037
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,112,,49,00,037,SAN JUAN,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SAN JUAN",YEAR,037
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,277,,49,00,043,SUMMIT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SUMMIT",YEAR,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,227,,49,00,043,SUMMIT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SUMMIT",YEAR,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,229,,49,00,043,SUMMIT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SUMMIT",YEAR,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,187,,49,00,043,SUMMIT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SUMMIT",YEAR,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,120,,49,00,043,SUMMIT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SUMMIT",YEAR,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,151,,49,00,043,SUMMIT,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, SUMMIT",YEAR,043
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,412,,49,00,047,UINTAH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, UINTAH",YEAR,047
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,499,,49,00,047,UINTAH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, UINTAH",YEAR,047
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,538,,49,00,047,UINTAH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, UINTAH",YEAR,047
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,345,,49,00,047,UINTAH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, UINTAH",YEAR,047
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,191,,49,00,047,UINTAH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, UINTAH",YEAR,047
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,293,,49,00,047,UINTAH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, UINTAH",YEAR,047
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,255,,49,00,051,WASATCH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,60,UNITED STATES,UT,49,"UTAH, EASTERN, WASATCH",YEAR,051
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,204,,49,00,051,WASATCH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,60,UNITED STATES,UT,49,"UTAH, EASTERN, WASATCH",YEAR,051
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,222,,49,00,051,WASATCH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,60,UNITED STATES,UT,49,"UTAH, EASTERN, WASATCH",YEAR,051
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,188,,49,00,051,WASATCH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,60,UNITED STATES,UT,49,"UTAH, EASTERN, WASATCH",YEAR,051
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,117,,49,00,051,WASATCH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,60,UNITED STATES,UT,49,"UTAH, EASTERN, WASATCH",YEAR,051
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,EASTERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,141,,49,00,051,WASATCH,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,60,UNITED STATES,UT,49,"UTAH, EASTERN, WASATCH",YEAR,051
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,90,,49,00,001,BEAVER,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, BEAVER",YEAR,001
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,137,,49,00,001,BEAVER,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, BEAVER",YEAR,001
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,139,,49,00,001,BEAVER,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, BEAVER",YEAR,001
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,93,,49,00,001,BEAVER,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, BEAVER",YEAR,001
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,98,,49,00,001,BEAVER,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, BEAVER",YEAR,001
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,116,,49,00,001,BEAVER,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, BEAVER",YEAR,001
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,108,,49,00,017,GARFIELD,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, GARFIELD",YEAR,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,140,,49,00,017,GARFIELD,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, GARFIELD",YEAR,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,10.5,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,154,,49,00,017,GARFIELD,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2012,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, GARFIELD",YEAR,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,109,,49,00,017,GARFIELD,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, GARFIELD",YEAR,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,55,,49,00,017,GARFIELD,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2002,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, GARFIELD",YEAR,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,109,,49,00,017,GARFIELD,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,1997,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, GARFIELD",YEAR,017
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,213,,49,00,021,IRON,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, IRON",YEAR,021
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,SOUTHERN,CROPS,,ALL CLASSES,00000000,COUNTY,,00,241,,49,00,021,IRON,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,70,UNITED STATES,UT,49,"UTAH, SOUTHERN, IRON",YEAR,021
