week_ending,state_ansi,county_code,begin_code,county_name,end_code,Value,country_name,asd_code,state_alpha,reference_period_desc,location_desc,state_fips_code,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,group_desc,commodity_desc,CV (%),domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,asd_desc,prodn_practice_desc
,09,015,00,WINDHAM,00,385,UNITED STATES,10,CT,YEAR,"CONNECTICUT, ALL COUNTIES, WINDHAM",09,015,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,CROP TOTALS,CROP TOTALS,13.1,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,CONNECTICUT,9000,2012-12-31 00:00:00.000,CROPS,ALL COUNTIES,ALL PRODUCTION PRACTICES
,09,015,00,WINDHAM,00,351,UNITED STATES,10,CT,YEAR,"CONNECTICUT, ALL COUNTIES, WINDHAM",09,015,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,ALL COUNTIES,ALL PRODUCTION PRACTICES
,09,015,00,WINDHAM,00,257,UNITED STATES,10,CT,YEAR,"CONNECTICUT, ALL COUNTIES, WINDHAM",09,015,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,ALL COUNTIES,ALL PRODUCTION PRACTICES
,09,015,00,WINDHAM,00,300,UNITED STATES,10,CT,YEAR,"CONNECTICUT, ALL COUNTIES, WINDHAM",09,015,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,ALL COUNTIES,ALL PRODUCTION PRACTICES
,09,,00,,00,"3,105",UNITED STATES,,CT,YEAR,CONNECTICUT,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,8.2,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,STATE,CONNECTICUT,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,"3,257",UNITED STATES,,CT,YEAR,CONNECTICUT,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,7.2,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,STATE,CONNECTICUT,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,"3,249",UNITED STATES,,CT,YEAR,CONNECTICUT,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,OPERATIONS,,CROP TOTALS,CROP TOTALS,12.9,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,STATE,CONNECTICUT,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,"2,937",UNITED STATES,,CT,YEAR,CONNECTICUT,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,STATE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,"2,376",UNITED STATES,,CT,YEAR,CONNECTICUT,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,STATE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,"3,045",UNITED STATES,,CT,YEAR,CONNECTICUT,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,,00000000,ALL CLASSES,,STATE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,7,UNITED STATES,,CT,YEAR,06001,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06001,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,6,UNITED STATES,,CT,YEAR,06001,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06001,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,12,UNITED STATES,,CT,YEAR,06001,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06001,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,8,UNITED STATES,,CT,YEAR,06002,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06002,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,9,UNITED STATES,,CT,YEAR,06002,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06002,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,10,UNITED STATES,,CT,YEAR,06002,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06002,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,15,UNITED STATES,,CT,YEAR,06010,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06010,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,18,UNITED STATES,,CT,YEAR,06010,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06010,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,17,UNITED STATES,,CT,YEAR,06010,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06010,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,2,UNITED STATES,,CT,YEAR,06011,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06011,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,3,UNITED STATES,,CT,YEAR,06013,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06013,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,13,UNITED STATES,,CT,YEAR,06013,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06013,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,12,UNITED STATES,,CT,YEAR,06013,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06013,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,26,UNITED STATES,,CT,YEAR,06016,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06016,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,19,UNITED STATES,,CT,YEAR,06016,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06016,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,23,UNITED STATES,,CT,YEAR,06016,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06016,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,8,UNITED STATES,,CT,YEAR,06018,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06018,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,6,UNITED STATES,,CT,YEAR,06018,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06018,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,7,UNITED STATES,,CT,YEAR,06018,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06018,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,14,UNITED STATES,,CT,YEAR,06019,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06019,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,22,UNITED STATES,,CT,YEAR,06019,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06019,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,5,UNITED STATES,,CT,YEAR,06019,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06019,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,4,UNITED STATES,,CT,YEAR,06020,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06020,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,7,UNITED STATES,,CT,YEAR,06021,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06021,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,2,UNITED STATES,,CT,YEAR,06021,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06021,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,2,UNITED STATES,,CT,YEAR,06021,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06021,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,6,UNITED STATES,,CT,YEAR,06024,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06024,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,7,UNITED STATES,,CT,YEAR,06024,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06024,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,9,UNITED STATES,,CT,YEAR,06024,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06024,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,17,UNITED STATES,,CT,YEAR,06026,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06026,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,15,UNITED STATES,,CT,YEAR,06026,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06026,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,13,UNITED STATES,,CT,YEAR,06026,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06026,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,3,UNITED STATES,,CT,YEAR,06027,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06027,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,5,UNITED STATES,,CT,YEAR,06027,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06027,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,4,UNITED STATES,,CT,YEAR,06027,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06027,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,1,UNITED STATES,,CT,YEAR,06028,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06028,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,44,UNITED STATES,,CT,YEAR,06029,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06029,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,37,UNITED STATES,,CT,YEAR,06029,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06029,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,34,UNITED STATES,,CT,YEAR,06029,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06029,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,24,UNITED STATES,,CT,YEAR,06031,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06031,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,19,UNITED STATES,,CT,YEAR,06031,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06031,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,21,UNITED STATES,,CT,YEAR,06031,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06031,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,8,UNITED STATES,,CT,YEAR,06032,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06032,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,8,UNITED STATES,,CT,YEAR,06032,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06032,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,13,UNITED STATES,,CT,YEAR,06032,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06032,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,19,UNITED STATES,,CT,YEAR,06033,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06033,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,29,UNITED STATES,,CT,YEAR,06033,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06033,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,22,UNITED STATES,,CT,YEAR,06033,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06033,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,1,UNITED STATES,,CT,YEAR,06034,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06034,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,1,UNITED STATES,,CT,YEAR,06034,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06034,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,24,UNITED STATES,,CT,YEAR,06035,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06035,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2024-11-07 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,16,UNITED STATES,,CT,YEAR,06035,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06035,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2018-02-01 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
,09,,00,,00,13,UNITED STATES,,CT,YEAR,06035,09,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,06035,00000000,ALL CLASSES,,ZIP CODE,CONNECTICUT,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES
