country_name,group_desc,CV (%),county_ansi,begin_code,watershed_desc,end_code,zip_5,Value,county_name,class_desc,unit_desc,state_alpha,week_ending,state_name,location_desc,asd_desc,short_desc,prodn_practice_desc,util_practice_desc,state_fips_code,freq_desc,source_desc,county_code,asd_code,region_desc,statisticcat_desc,domaincat_desc,agg_level_desc,year,watershed_code,domain_desc,country_code,congr_district_code,sector_desc,commodity_desc,state_ansi,reference_period_desc,load_time
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,270",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2002,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,270",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2001,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,280",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2000,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,560",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1999,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,560",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1998,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,620",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1997,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,190",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1996,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,980,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1995,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,980,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1994,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,690,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1993,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,600,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1992,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,170",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1991,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,170",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1990,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,390",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1989,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,930,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1988,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,880,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1987,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,500",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1986,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,120",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1985,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,030",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1984,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,560",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1983,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,520,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1982,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,300",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1981,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,850,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1980,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,220",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1979,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,880,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1978,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,140",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1977,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,060",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1976,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,930,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1975,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,615,,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1974,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,220",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1973,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,520",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1972,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,220",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1971,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,590",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1970,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,420",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1969,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,780",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1968,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,550",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1967,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,170",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1966,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,970",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1965,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,550",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1964,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,410",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1963,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,780",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1962,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,630",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1961,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,410",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1960,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,200",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1959,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,850",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1958,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,690",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1957,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,290",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1956,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,900",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1955,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,500",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1954,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,950",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1953,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,980",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1952,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,830",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1951,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,770",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1950,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"1,590",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1949,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,180",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1948,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,590",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1947,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"2,550",,ALL CLASSES,LB / ACRE,HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1946,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,440",,ALL CLASSES,"LB / ACRE, CHERRY BASIS",HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE, CHERRY BASIS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2024,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2025-01-24 15:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,150",,ALL CLASSES,"LB / ACRE, CHERRY BASIS",HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE, CHERRY BASIS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2023,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2025-01-24 15:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,150",,ALL CLASSES,"LB / ACRE, CHERRY BASIS",HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE, CHERRY BASIS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2022,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2024-01-03 15:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,950",,ALL CLASSES,"LB / ACRE, CHERRY BASIS",HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE, CHERRY BASIS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2021,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2024-01-03 15:00:00.000
UNITED STATES,FRUIT & TREE NUTS,,,00,,00,,"3,510",,ALL CLASSES,"LB / ACRE, CHERRY BASIS",HI,,HAWAII,HAWAII,,"COFFEE - YIELD, MEASURED IN LB / ACRE, CHERRY BASIS",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2020,00000000,TOTAL,9000,,CROPS,COFFEE,15,YEAR,2024-01-03 15:00:00.000
