county_code,state_fips_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc,short_desc,location_desc,CV (%),year,class_desc,begin_code,freq_desc,asd_desc,state_alpha,util_practice_desc
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36024,CENSUS,9000,TOTAL,01,UNITED STATES,31,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36024,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36024,CENSUS,9000,TOTAL,01,UNITED STATES,18,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36024,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36024,CENSUS,9000,TOTAL,01,UNITED STATES,17,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36024,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36025,CENSUS,9000,TOTAL,01,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36025,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36025,CENSUS,9000,TOTAL,01,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36025,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36025,CENSUS,9000,TOTAL,01,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36025,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36026,CENSUS,9000,TOTAL,01,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36026,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36026,CENSUS,9000,TOTAL,01,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36026,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36026,CENSUS,9000,TOTAL,01,UNITED STATES,4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36026,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36027,CENSUS,9000,TOTAL,01,UNITED STATES,49,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36027,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36027,CENSUS,9000,TOTAL,01,UNITED STATES,46,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36027,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36027,CENSUS,9000,TOTAL,01,UNITED STATES,39,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36027,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36028,CENSUS,9000,TOTAL,01,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36028,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36028,CENSUS,9000,TOTAL,01,UNITED STATES,14,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36028,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36028,CENSUS,9000,TOTAL,01,UNITED STATES,22,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36028,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36029,CENSUS,9000,TOTAL,01,UNITED STATES,24,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36029,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36029,CENSUS,9000,TOTAL,01,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36029,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36029,CENSUS,9000,TOTAL,01,UNITED STATES,22,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36029,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36030,CENSUS,9000,TOTAL,01,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36030,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36030,CENSUS,9000,TOTAL,01,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36030,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36030,CENSUS,9000,TOTAL,01,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36030,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36031,CENSUS,9000,TOTAL,01,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36031,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36031,CENSUS,9000,TOTAL,01,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36031,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36031,CENSUS,9000,TOTAL,01,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36031,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36032,CENSUS,9000,TOTAL,01,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36032,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36032,CENSUS,9000,TOTAL,01,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36032,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36032,CENSUS,9000,TOTAL,01,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36032,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36033,CENSUS,9000,TOTAL,01,UNITED STATES,31,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36033,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36033,CENSUS,9000,TOTAL,01,UNITED STATES,36,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36033,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36033,CENSUS,9000,TOTAL,01,UNITED STATES,30,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36033,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36034,CENSUS,9000,TOTAL,01,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36034,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36034,CENSUS,9000,TOTAL,01,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36034,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36034,CENSUS,9000,TOTAL,01,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36034,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36035,CENSUS,9000,TOTAL,01,UNITED STATES,23,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36035,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36035,CENSUS,9000,TOTAL,01,UNITED STATES,40,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36035,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36035,CENSUS,9000,TOTAL,01,UNITED STATES,43,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36035,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36036,CENSUS,9000,TOTAL,01,UNITED STATES,15,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36036,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36036,CENSUS,9000,TOTAL,01,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36036,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36036,CENSUS,9000,TOTAL,01,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36036,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36037,CENSUS,9000,TOTAL,01,UNITED STATES,55,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36037,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36037,CENSUS,9000,TOTAL,01,UNITED STATES,71,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36037,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36037,CENSUS,9000,TOTAL,01,UNITED STATES,66,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36037,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36038,CENSUS,9000,TOTAL,01,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36038,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36039,CENSUS,9000,TOTAL,01,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36039,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36039,CENSUS,9000,TOTAL,01,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36039,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36039,CENSUS,9000,TOTAL,01,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36039,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36040,CENSUS,9000,TOTAL,01,UNITED STATES,18,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36040,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36040,CENSUS,9000,TOTAL,01,UNITED STATES,27,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36040,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36040,CENSUS,9000,TOTAL,01,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36040,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36041,CENSUS,9000,TOTAL,01,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36041,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36041,CENSUS,9000,TOTAL,01,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36041,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36041,CENSUS,9000,TOTAL,01,UNITED STATES,9,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36041,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36042,CENSUS,9000,TOTAL,01,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36042,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36042,CENSUS,9000,TOTAL,01,UNITED STATES,22,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36042,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36042,CENSUS,9000,TOTAL,01,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36042,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36043,CENSUS,9000,TOTAL,01,UNITED STATES,25,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36043,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36043,CENSUS,9000,TOTAL,01,UNITED STATES,29,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36043,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36043,CENSUS,9000,TOTAL,01,UNITED STATES,22,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36043,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36046,CENSUS,9000,TOTAL,01,UNITED STATES,16,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36046,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36046,CENSUS,9000,TOTAL,01,UNITED STATES,16,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36046,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36046,CENSUS,9000,TOTAL,01,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36046,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36047,CENSUS,9000,TOTAL,01,UNITED STATES,9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36047,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36047,CENSUS,9000,TOTAL,01,UNITED STATES,14,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36047,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,36047,CENSUS,9000,TOTAL,01,UNITED STATES,11,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NOT SPECIFIED,CROP TOTALS - OPERATIONS WITH SALES,36047,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
