source_desc,country_code,commodity_desc,zip_5,country_name,domain_desc,state_ansi,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,reference_period_desc,agg_level_desc,statisticcat_desc,week_ending,state_name,unit_desc,CV (%),year,location_desc,short_desc,asd_desc,util_practice_desc,state_alpha,freq_desc,class_desc,begin_code,county_name,prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,domaincat_desc,region_desc,end_code,group_desc,asd_code
CENSUS,9000,CROP TOTALS,27603,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27603,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,41,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27603,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27603,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,29,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27604,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27604,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,17,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27604,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27604,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,11,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27604,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27604,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27605,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27605,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27605,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27605,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27605,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27605,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27606,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27606,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,38,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27606,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27606,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,12,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27606,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27606,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,17,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27607,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27607,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,10,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27607,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27607,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,12,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27607,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27607,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,10,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27608,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27608,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,5,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27608,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27608,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,4,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27608,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27608,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27609,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27609,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,18,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27609,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27609,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,6,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27609,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27609,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,16,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27610,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27610,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,18,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27610,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27610,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,17,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27610,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27610,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,20,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27611,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27611,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27611,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27611,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27612,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27612,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,19,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27612,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27612,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,7,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27612,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27612,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,7,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27613,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27613,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,19,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27613,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27613,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,14,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27613,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27613,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,7,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27614,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27614,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,30,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27614,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27614,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,30,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27614,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27614,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,14,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27615,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27615,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,18,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27615,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27615,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,14,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27615,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27615,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,13,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27616,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27616,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,10,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27616,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27616,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,20,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27616,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27616,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,9,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27617,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27617,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27617,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27617,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27619,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27619,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27622,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27622,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27628,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27628,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,6,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27628,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27628,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27628,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27628,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27650,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27650,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,2,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27658,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27658,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,2,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27675,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27675,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27701,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27701,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,9,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27701,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27701,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,5,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27702,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27702,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27703,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27703,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,16,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27703,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27703,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,8,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27703,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27703,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,15,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27704,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27704,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,22,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27704,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27704,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,34,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27704,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27704,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,25,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27705,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27705,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,15,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27705,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,27705,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,9,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27705,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,27705,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,12,,NOT SPECIFIED,,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,27707,UNITED STATES,TOTAL,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,27707,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,12,,NOT SPECIFIED,,00,CROP TOTALS,
