freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,Value,end_code,county_code,begin_code,week_ending,state_ansi,county_name,state_name,country_code,sector_desc,asd_desc,prodn_practice_desc,load_time,zip_5,watershed_desc,agg_level_desc,watershed_code,class_desc,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12459,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12459,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12460,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12460,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12460,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12460,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12460,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12460,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12461,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12461,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12461,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12461,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12461,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12461,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12463,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12463,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12463,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12463,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12464,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12464,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12466,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12466,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12468,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12468,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12468,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12468,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12468,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12468,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12469,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12469,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12469,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12469,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12469,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12469,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12470,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12470,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12470,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12470,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12472,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12472,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12472,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12472,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12472,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12472,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12473,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12473,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12474,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12474,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12474,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12474,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12474,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12474,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12477,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12477,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12477,YEAR,27,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12477,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12477,YEAR,15,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12477,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12480,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12480,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12481,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12481,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12482,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12482,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12482,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12482,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12484,YEAR,21,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12484,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12484,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12484,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12484,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12484,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12485,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12485,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12486,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12486,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12486,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12486,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12486,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12486,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12487,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12487,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12487,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12487,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12487,YEAR,14,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12487,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12489,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12489,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12489,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12489,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12489,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12489,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12492,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12492,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12493,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12493,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12494,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12494,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12494,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12494,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12494,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12494,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12496,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12496,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12496,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12496,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12496,YEAR,7,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12496,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12498,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12498,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12498,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12498,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12498,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12498,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12501,YEAR,17,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12501,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12501,YEAR,21,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12501,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12501,YEAR,21,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12501,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12502,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12502,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,OPERATIONS,UNITED STATES,,,36,NY,12502,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12502,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,OPERATIONS,UNITED STATES,,,36,NY,12502,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12502,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,OPERATIONS,UNITED STATES,,,36,NY,12503,YEAR,10,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12503,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS
