domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5,sector_desc,prodn_practice_desc,asd_desc,load_time,state_name,country_code,county_name,county_code,begin_code,state_ansi,week_ending,Value,end_code,county_ansi,location_desc,state_alpha,reference_period_desc,state_fips_code,asd_code,country_name,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-12-31 00:00:00.000,KENTUCKY,9000,SCOTT,209,00,21,,339,00,209,"KENTUCKY, BLUEGRASS, SCOTT",KY,YEAR,21,50,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SCOTT,209,00,21,,340,00,209,"KENTUCKY, BLUEGRASS, SCOTT",KY,YEAR,21,50,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SCOTT,209,00,21,,439,00,209,"KENTUCKY, BLUEGRASS, SCOTT",KY,YEAR,21,50,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SCOTT,209,00,21,,591,00,209,"KENTUCKY, BLUEGRASS, SCOTT",KY,YEAR,21,50,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2024-07-02 12:00:00.000,KENTUCKY,9000,SHELBY,211,00,21,,733,00,211,"KENTUCKY, BLUEGRASS, SHELBY",KY,YEAR,21,50,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2018-02-01 00:00:00.000,KENTUCKY,9000,SHELBY,211,00,21,,781,00,211,"KENTUCKY, BLUEGRASS, SHELBY",KY,YEAR,21,50,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-12-31 00:00:00.000,KENTUCKY,9000,SHELBY,211,00,21,,733,00,211,"KENTUCKY, BLUEGRASS, SHELBY",KY,YEAR,21,50,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SHELBY,211,00,21,,773,00,211,"KENTUCKY, BLUEGRASS, SHELBY",KY,YEAR,21,50,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SHELBY,211,00,21,,943,00,211,"KENTUCKY, BLUEGRASS, SHELBY",KY,YEAR,21,50,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SHELBY,211,00,21,,"1,107",00,211,"KENTUCKY, BLUEGRASS, SHELBY",KY,YEAR,21,50,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2024-07-02 12:00:00.000,KENTUCKY,9000,SPENCER,215,00,21,,334,00,215,"KENTUCKY, BLUEGRASS, SPENCER",KY,YEAR,21,50,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2018-02-01 00:00:00.000,KENTUCKY,9000,SPENCER,215,00,21,,299,00,215,"KENTUCKY, BLUEGRASS, SPENCER",KY,YEAR,21,50,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-12-31 00:00:00.000,KENTUCKY,9000,SPENCER,215,00,21,,246,00,215,"KENTUCKY, BLUEGRASS, SPENCER",KY,YEAR,21,50,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SPENCER,215,00,21,,266,00,215,"KENTUCKY, BLUEGRASS, SPENCER",KY,YEAR,21,50,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SPENCER,215,00,21,,346,00,215,"KENTUCKY, BLUEGRASS, SPENCER",KY,YEAR,21,50,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,SPENCER,215,00,21,,465,00,215,"KENTUCKY, BLUEGRASS, SPENCER",KY,YEAR,21,50,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2024-07-02 12:00:00.000,KENTUCKY,9000,WASHINGTON,229,00,21,,517,00,229,"KENTUCKY, BLUEGRASS, WASHINGTON",KY,YEAR,21,50,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2018-02-01 00:00:00.000,KENTUCKY,9000,WASHINGTON,229,00,21,,582,00,229,"KENTUCKY, BLUEGRASS, WASHINGTON",KY,YEAR,21,50,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-12-31 00:00:00.000,KENTUCKY,9000,WASHINGTON,229,00,21,,494,00,229,"KENTUCKY, BLUEGRASS, WASHINGTON",KY,YEAR,21,50,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,WASHINGTON,229,00,21,,482,00,229,"KENTUCKY, BLUEGRASS, WASHINGTON",KY,YEAR,21,50,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,WASHINGTON,229,00,21,,619,00,229,"KENTUCKY, BLUEGRASS, WASHINGTON",KY,YEAR,21,50,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,WASHINGTON,229,00,21,,802,00,229,"KENTUCKY, BLUEGRASS, WASHINGTON",KY,YEAR,21,50,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2024-07-02 12:00:00.000,KENTUCKY,9000,WOODFORD,239,00,21,,276,00,239,"KENTUCKY, BLUEGRASS, WOODFORD",KY,YEAR,21,50,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2018-02-01 00:00:00.000,KENTUCKY,9000,WOODFORD,239,00,21,,246,00,239,"KENTUCKY, BLUEGRASS, WOODFORD",KY,YEAR,21,50,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-12-31 00:00:00.000,KENTUCKY,9000,WOODFORD,239,00,21,,257,00,239,"KENTUCKY, BLUEGRASS, WOODFORD",KY,YEAR,21,50,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,WOODFORD,239,00,21,,237,00,239,"KENTUCKY, BLUEGRASS, WOODFORD",KY,YEAR,21,50,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,WOODFORD,239,00,21,,304,00,239,"KENTUCKY, BLUEGRASS, WOODFORD",KY,YEAR,21,50,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,BLUEGRASS,2012-01-01 00:00:00.000,KENTUCKY,9000,WOODFORD,239,00,21,,456,00,239,"KENTUCKY, BLUEGRASS, WOODFORD",KY,YEAR,21,50,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2024-07-02 12:00:00.000,KENTUCKY,9000,BELL,013,00,21,,43,00,013,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",KY,YEAR,21,60,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2018-02-01 00:00:00.000,KENTUCKY,9000,BELL,013,00,21,,36,00,013,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",KY,YEAR,21,60,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-12-31 00:00:00.000,KENTUCKY,9000,BELL,013,00,21,,36,00,013,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",KY,YEAR,21,60,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BELL,013,00,21,,21,00,013,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",KY,YEAR,21,60,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BELL,013,00,21,,14,00,013,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",KY,YEAR,21,60,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BELL,013,00,21,,14,00,013,"KENTUCKY, EASTERN OR MOUNTAIN, BELL",KY,YEAR,21,60,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2024-07-02 12:00:00.000,KENTUCKY,9000,BOYD,019,00,21,,84,00,019,"KENTUCKY, EASTERN OR MOUNTAIN, BOYD",KY,YEAR,21,60,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2018-02-01 00:00:00.000,KENTUCKY,9000,BOYD,019,00,21,,97,00,019,"KENTUCKY, EASTERN OR MOUNTAIN, BOYD",KY,YEAR,21,60,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-12-31 00:00:00.000,KENTUCKY,9000,BOYD,019,00,21,,117,00,019,"KENTUCKY, EASTERN OR MOUNTAIN, BOYD",KY,YEAR,21,60,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BOYD,019,00,21,,74,00,019,"KENTUCKY, EASTERN OR MOUNTAIN, BOYD",KY,YEAR,21,60,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BOYD,019,00,21,,107,00,019,"KENTUCKY, EASTERN OR MOUNTAIN, BOYD",KY,YEAR,21,60,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BOYD,019,00,21,,86,00,019,"KENTUCKY, EASTERN OR MOUNTAIN, BOYD",KY,YEAR,21,60,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2024-07-02 12:00:00.000,KENTUCKY,9000,BREATHITT,025,00,21,,66,00,025,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",KY,YEAR,21,60,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2018-02-01 00:00:00.000,KENTUCKY,9000,BREATHITT,025,00,21,,85,00,025,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",KY,YEAR,21,60,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-12-31 00:00:00.000,KENTUCKY,9000,BREATHITT,025,00,21,,60,00,025,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",KY,YEAR,21,60,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BREATHITT,025,00,21,,72,00,025,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",KY,YEAR,21,60,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BREATHITT,025,00,21,,156,00,025,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",KY,YEAR,21,60,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,BREATHITT,025,00,21,,177,00,025,"KENTUCKY, EASTERN OR MOUNTAIN, BREATHITT",KY,YEAR,21,60,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2024-07-02 12:00:00.000,KENTUCKY,9000,CARTER,043,00,21,,326,00,043,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",KY,YEAR,21,60,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2018-02-01 00:00:00.000,KENTUCKY,9000,CARTER,043,00,21,,308,00,043,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",KY,YEAR,21,60,UNITED STATES,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.3,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-12-31 00:00:00.000,KENTUCKY,9000,CARTER,043,00,21,,312,00,043,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",KY,YEAR,21,60,UNITED STATES,,2012,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,CARTER,043,00,21,,305,00,043,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",KY,YEAR,21,60,UNITED STATES,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,CARTER,043,00,21,,471,00,043,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",KY,YEAR,21,60,UNITED STATES,,2002,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2012-01-01 00:00:00.000,KENTUCKY,9000,CARTER,043,00,21,,700,00,043,"KENTUCKY, EASTERN OR MOUNTAIN, CARTER",KY,YEAR,21,60,UNITED STATES,,1997,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,13.7,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,EASTERN OR MOUNTAIN,2024-07-02 12:00:00.000,KENTUCKY,9000,CLAY,051,00,21,,110,00,051,"KENTUCKY, EASTERN OR MOUNTAIN, CLAY",KY,YEAR,21,60,UNITED STATES,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
