statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,commodity_desc,CV (%),country_code,state_name,prodn_practice_desc,asd_desc,sector_desc,load_time,zip_5,agg_level_desc,watershed_desc,watershed_code,class_desc,Value,end_code,begin_code,county_code,week_ending,state_ansi,county_name,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,asd_code,country_name,county_ansi,location_desc,state_alpha,state_fips_code,reference_period_desc
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53095,ZIP CODE,,00000000,ALL CLASSES,74,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53095,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53095,ZIP CODE,,00000000,ALL CLASSES,77,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53095,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53095,ZIP CODE,,00000000,ALL CLASSES,105,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53095,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53097,ZIP CODE,,00000000,ALL CLASSES,43,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53097,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53097,ZIP CODE,,00000000,ALL CLASSES,32,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53097,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53097,ZIP CODE,,00000000,ALL CLASSES,55,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53097,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53098,ZIP CODE,,00000000,ALL CLASSES,165,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53098,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53098,ZIP CODE,,00000000,ALL CLASSES,186,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53098,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53098,ZIP CODE,,00000000,ALL CLASSES,161,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53098,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53101,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53101,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53103,ZIP CODE,,00000000,ALL CLASSES,10,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53103,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53103,ZIP CODE,,00000000,ALL CLASSES,18,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53103,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53103,ZIP CODE,,00000000,ALL CLASSES,20,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53103,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53104,ZIP CODE,,00000000,ALL CLASSES,49,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53104,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53104,ZIP CODE,,00000000,ALL CLASSES,47,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53104,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53104,ZIP CODE,,00000000,ALL CLASSES,33,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53104,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53105,ZIP CODE,,00000000,ALL CLASSES,201,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53105,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53105,ZIP CODE,,00000000,ALL CLASSES,169,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53105,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53105,ZIP CODE,,00000000,ALL CLASSES,169,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53105,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53108,ZIP CODE,,00000000,ALL CLASSES,23,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53108,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53108,ZIP CODE,,00000000,ALL CLASSES,28,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53108,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53108,ZIP CODE,,00000000,ALL CLASSES,35,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53108,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53110,ZIP CODE,,00000000,ALL CLASSES,6,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53110,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53110,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53110,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53114,ZIP CODE,,00000000,ALL CLASSES,40,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53114,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53114,ZIP CODE,,00000000,ALL CLASSES,28,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53114,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53114,ZIP CODE,,00000000,ALL CLASSES,30,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53114,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53115,ZIP CODE,,00000000,ALL CLASSES,88,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53115,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53115,ZIP CODE,,00000000,ALL CLASSES,77,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53115,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53115,ZIP CODE,,00000000,ALL CLASSES,80,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53115,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53118,ZIP CODE,,00000000,ALL CLASSES,32,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53118,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53118,ZIP CODE,,00000000,ALL CLASSES,45,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53118,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53118,ZIP CODE,,00000000,ALL CLASSES,38,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53118,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53119,ZIP CODE,,00000000,ALL CLASSES,24,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53119,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53119,ZIP CODE,,00000000,ALL CLASSES,18,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53119,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53119,ZIP CODE,,00000000,ALL CLASSES,29,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53119,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53120,ZIP CODE,,00000000,ALL CLASSES,42,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53120,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53120,ZIP CODE,,00000000,ALL CLASSES,57,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53120,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53120,ZIP CODE,,00000000,ALL CLASSES,60,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53120,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53121,ZIP CODE,,00000000,ALL CLASSES,121,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53121,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53121,ZIP CODE,,00000000,ALL CLASSES,137,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53121,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53121,ZIP CODE,,00000000,ALL CLASSES,132,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53121,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53122,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53122,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53122,ZIP CODE,,00000000,ALL CLASSES,5,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53122,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53125,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53125,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53125,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53125,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53125,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53125,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53126,ZIP CODE,,00000000,ALL CLASSES,51,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53126,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53126,ZIP CODE,,00000000,ALL CLASSES,75,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53126,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53126,ZIP CODE,,00000000,ALL CLASSES,99,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53126,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53128,ZIP CODE,,00000000,ALL CLASSES,14,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53128,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53128,ZIP CODE,,00000000,ALL CLASSES,26,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53128,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53128,ZIP CODE,,00000000,ALL CLASSES,19,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53128,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53130,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53130,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53130,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53130,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53132,ZIP CODE,,00000000,ALL CLASSES,18,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53132,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53132,ZIP CODE,,00000000,ALL CLASSES,12,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53132,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53132,ZIP CODE,,00000000,ALL CLASSES,22,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53132,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53137,ZIP CODE,,00000000,ALL CLASSES,53,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53137,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53137,ZIP CODE,,00000000,ALL CLASSES,66,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53137,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53137,ZIP CODE,,00000000,ALL CLASSES,79,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53137,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53138,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53138,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53138,ZIP CODE,,00000000,ALL CLASSES,4,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53138,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53138,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53138,WI,55,YEAR
