county_name,begin_code,county_code,week_ending,state_ansi,Value,end_code,county_ansi,state_alpha,state_fips_code,reference_period_desc,location_desc,country_name,asd_code,region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,agg_level_desc,watershed_desc,class_desc,watershed_code,zip_5,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name
,00,,,23,27,00,,ME,23,YEAR,04046,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04046,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,14,00,,ME,23,YEAR,04046,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04046,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,19,00,,ME,23,YEAR,04047,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04047,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,29,00,,ME,23,YEAR,04047,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04047,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,8,00,,ME,23,YEAR,04047,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04047,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,15,00,,ME,23,YEAR,04048,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04048,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,31,00,,ME,23,YEAR,04048,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04048,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,14,00,,ME,23,YEAR,04048,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04048,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,24,00,,ME,23,YEAR,04049,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04049,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,24,00,,ME,23,YEAR,04049,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04049,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,16,00,,ME,23,YEAR,04049,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04049,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04051,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04051,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,8,00,,ME,23,YEAR,04051,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04051,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04051,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04051,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04055,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04055,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04055,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04055,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04056,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04056,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04056,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04056,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04056,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04056,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04061,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04061,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04061,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04061,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04061,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04061,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,36,00,,ME,23,YEAR,04062,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04062,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,36,00,,ME,23,YEAR,04062,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04062,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,33,00,,ME,23,YEAR,04062,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04062,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04063,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04063,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04064,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04064,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04064,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04064,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04064,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04064,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04068,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04068,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04068,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04068,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04068,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04068,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,12,00,,ME,23,YEAR,04069,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04069,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04069,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04069,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04069,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04069,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04070,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04070,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04070,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04070,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04071,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04071,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04071,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04071,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04071,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04071,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,16,00,,ME,23,YEAR,04072,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04072,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,28,00,,ME,23,YEAR,04072,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04072,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,16,00,,ME,23,YEAR,04072,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04072,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04073,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04073,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,8,00,,ME,23,YEAR,04073,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04073,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,14,00,,ME,23,YEAR,04073,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04073,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,27,00,,ME,23,YEAR,04074,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04074,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,26,00,,ME,23,YEAR,04074,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04074,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,29,00,,ME,23,YEAR,04074,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04074,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04076,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04076,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04076,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04076,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04076,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04076,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04077,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04077,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04079,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04079,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,13,00,,ME,23,YEAR,04079,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04079,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04079,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04079,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,13,00,,ME,23,YEAR,04083,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04083,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04083,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04083,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04083,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04083,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04084,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04084,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04084,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04084,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04084,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04084,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04085,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04085,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,7,00,,ME,23,YEAR,04085,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04085,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04085,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04085,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
