class_desc,begin_code,freq_desc,state_alpha,asd_desc,util_practice_desc,location_desc,short_desc,CV (%),year,asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc,unit_desc,state_name,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,state_fips_code,county_code,county_ansi,watershed_code
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37388,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,95,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37388,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37388,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,95,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37388,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37388,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,80,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37388,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37391,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37391,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37391,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37391,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37391,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37391,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37394,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37394,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37394,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,3,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37394,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37394,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,5,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37394,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37397,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,60,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37397,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37397,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,87,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37397,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37397,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,51,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37397,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37398,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,111,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37398,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37398,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,131,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37398,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37398,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,112,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37398,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37402,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37402,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37402,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37402,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37402,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37402,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37403,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37403,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37404,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37404,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37404,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37404,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37405,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,8,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37405,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37405,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,8,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37405,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37405,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,5,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37405,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37406,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37406,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37406,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37406,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37406,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37406,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37407,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37407,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37407,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37407,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37407,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37407,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37410,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,6,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37410,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37411,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,4,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37411,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37411,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37411,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37412,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,6,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37412,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37412,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37412,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37414,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37414,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37415,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37415,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37415,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,3,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37415,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37415,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,12,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37415,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37416,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37416,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37416,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37416,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37419,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,6,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37419,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37419,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37419,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37419,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37419,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37421,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,13,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37421,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37421,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,7,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37421,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37421,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,6,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37421,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37424,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37424,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37501,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37501,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37601,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,49,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37601,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37601,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,44,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37601,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37601,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,38,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37601,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37602,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,14,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37602,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37602,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,9,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37602,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37602,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37602,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37604,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,45,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37604,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37604,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,36,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37604,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37604,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,30,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37604,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37605,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37605,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37615,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,86,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37615,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37615,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,109,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37615,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37615,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,NOT SPECIFIED,,60,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37615,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37616,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,NOT SPECIFIED,,81,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37616,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,37616,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,NOT SPECIFIED,,88,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,TOTAL,UNITED STATES,37616,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
