asd_code,country_name,county_ansi,state_fips_code,state_alpha,reference_period_desc,location_desc,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,begin_code,county_code,state_ansi,week_ending,county_name,Value,end_code,zip_5,agg_level_desc,watershed_desc,class_desc,watershed_code,country_code,state_name,asd_desc,prodn_practice_desc,sector_desc,load_time,group_desc,domaincat_desc,CV (%),commodity_desc,statisticcat_desc,short_desc,source_desc
40,UNITED STATES,047,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, GREENWOOD",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,047,45,,GREENWOOD,112,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,047,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, GREENWOOD",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,047,45,,GREENWOOD,84,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,047,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, GREENWOOD",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,047,45,,GREENWOOD,81,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,065,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, MCCORMICK",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,065,45,,MCCORMICK,40,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,065,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, MCCORMICK",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,065,45,,MCCORMICK,25,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,065,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, MCCORMICK",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,065,45,,MCCORMICK,25,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,065,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, MCCORMICK",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,065,45,,MCCORMICK,16,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,065,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, MCCORMICK",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,065,45,,MCCORMICK,14,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,065,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, MCCORMICK",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,065,45,,MCCORMICK,23,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,071,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, NEWBERRY",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,071,45,,NEWBERRY,271,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,071,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, NEWBERRY",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,071,45,,NEWBERRY,266,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,071,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, NEWBERRY",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,071,45,,NEWBERRY,254,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,071,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, NEWBERRY",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,071,45,,NEWBERRY,143,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,071,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, NEWBERRY",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,071,45,,NEWBERRY,137,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,071,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, NEWBERRY",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,071,45,,NEWBERRY,150,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,081,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, SALUDA",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,081,45,,SALUDA,199,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,081,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, SALUDA",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,081,45,,SALUDA,194,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,081,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, SALUDA",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,081,45,,SALUDA,190,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,081,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, SALUDA",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,081,45,,SALUDA,131,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,081,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, SALUDA",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,081,45,,SALUDA,136,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
40,UNITED STATES,081,45,SC,YEAR,"SOUTH CAROLINA, WEST CENTRAL, SALUDA",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,081,45,,SALUDA,152,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,WEST CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,017,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CALHOUN",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,017,45,,CALHOUN,145,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,017,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CALHOUN",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,017,45,,CALHOUN,226,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,017,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CALHOUN",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,017,45,,CALHOUN,203,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,017,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CALHOUN",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,017,45,,CALHOUN,126,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,017,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CALHOUN",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,017,45,,CALHOUN,106,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,017,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CALHOUN",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,017,45,,CALHOUN,185,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,027,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CLARENDON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,027,45,,CLARENDON,169,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,027,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CLARENDON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,027,45,,CLARENDON,190,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,027,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CLARENDON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,027,45,,CLARENDON,199,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,027,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CLARENDON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,027,45,,CLARENDON,218,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,027,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CLARENDON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,027,45,,CLARENDON,152,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,027,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, CLARENDON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,027,45,,CLARENDON,240,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,061,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEE",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,061,45,,LEE,105,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,061,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEE",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,061,45,,LEE,137,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,061,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEE",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,061,45,,LEE,134,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,061,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEE",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,061,45,,LEE,157,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,061,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEE",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,061,45,,LEE,122,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,061,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEE",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,061,45,,LEE,151,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,063,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEXINGTON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,063,45,,LEXINGTON,346,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,063,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEXINGTON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,063,45,,LEXINGTON,469,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,063,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEXINGTON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,063,45,,LEXINGTON,423,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,063,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEXINGTON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,063,45,,LEXINGTON,355,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,063,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEXINGTON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,063,45,,LEXINGTON,358,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,063,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, LEXINGTON",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,063,45,,LEXINGTON,473,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,075,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, ORANGEBURG",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,075,45,,ORANGEBURG,465,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,075,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, ORANGEBURG",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,075,45,,ORANGEBURG,534,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,075,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, ORANGEBURG",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2012,00,075,45,,ORANGEBURG,460,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,CROP TOTALS,NOT SPECIFIED,7.8,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,075,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, ORANGEBURG",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,075,45,,ORANGEBURG,403,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,075,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, ORANGEBURG",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2002,00,075,45,,ORANGEBURG,373,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,075,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, ORANGEBURG",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,1997,00,075,45,,ORANGEBURG,655,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,079,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, RICHLAND",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,079,45,,RICHLAND,161,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,CROP TOTALS,NOT SPECIFIED,13.0,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
50,UNITED STATES,079,45,SC,YEAR,"SOUTH CAROLINA, CENTRAL, RICHLAND",,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,079,45,,RICHLAND,163,00,,COUNTY,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,CENTRAL,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,CROP TOTALS,NOT SPECIFIED,27.7,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
