commodity_desc,class_desc,util_practice_desc,statisticcat_desc,domain_desc,zip_5,congr_district_code,load_time,reference_period_desc,country_code,end_code,state_name,asd_desc,week_ending,location_desc,watershed_desc,country_name,sector_desc,freq_desc,watershed_code,prodn_practice_desc,domaincat_desc,county_code,state_alpha,state_fips_code,agg_level_desc,region_desc,unit_desc,county_ansi,short_desc,state_ansi,county_name,source_desc,begin_code,group_desc,CV (%),asd_code,year,Value
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1983,14.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1982,16.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1981,18.7
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1980,15.9
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1979,18.9
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1978,17.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1977,14
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1976,16.2
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1975,14.9
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1974,14.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1973,16.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1972,17.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1971,17.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1970,16.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1969,16.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1968,18.8
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1967,17.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1941,10
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1940,9.7
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1939,10.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1938,11.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1937,10.8
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1936,6.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1935,9.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1934,9.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1933,9.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1932,9.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1931,8.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1930,8.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1929,7.9
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1928,8.8
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1927,9.2
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, TAMA",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,171,IA,19,COUNTY,,TONS / ACRE,171,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,TAMA,SURVEY,00,FIELD CROPS,,50,1926,7.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2024-02-23 15:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,5.0,50,2020,18.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2007,20.2
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2006,18.8
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2005,21.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2004,20.6
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2003,19.6
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2002,28.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2001,22.2
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,2000,18.2
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1999,21.5
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1998,19.6
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1997,19.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1996,20
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1995,18.9
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1994,21.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1993,11.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1992,20
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1991,16.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1990,15
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1989,19.1
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1988,13.9
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1987,16.3
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1986,15.7
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1985,14.4
CORN,ALL CLASSES,SILAGE,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,CENTRAL,,"IOWA, CENTRAL, WEBSTER",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,187,IA,19,COUNTY,,TONS / ACRE,187,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19,WEBSTER,SURVEY,00,FIELD CROPS,,50,1984,16
